task,audio_path,speaker_id,split,prompt,gold_response,prediction,gold_value,predicted_value,is_exact_match,is_value_correct,is_incorrect,ecapa_raw_pca_x,ecapa_raw_pca_y,gender,age,ethnicity,ecapa_raw_tsne_x,ecapa_raw_tsne_y,ecapa_mapper_pca_x,ecapa_mapper_pca_y,ecapa_mapper_tsne_x,ecapa_mapper_tsne_y,gold_value_resolved,is_value_correct_resolved,is_incorrect_resolved,embedding_family,hidden_layer,pooling,text_decoder,sid_prefix_length,prompt_token_length,device_used,x,y
gender,ears_dataset_processed/val/p051/emo_sadness_sentences_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.020911,0.62011635,female,46-55,white or caucasian,-35.549145,30.138092,8.299559,18.83819,16.199446,38.82083,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-16.186874,11.222773
gender,ears_dataset_processed/val/p051/freeform_speech_01_1120000_1280000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.4843864,-1.8646716,female,46-55,white or caucasian,-32.174053,30.279366,2.4714692,17.46299,15.773675,35.4014,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-16.485199,4.2139916
gender,ears_dataset_processed/val/p051/freeform_speech_01_1600000_1760000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.817012,0.6421484,female,46-55,white or caucasian,-30.641462,28.082676,15.421606,14.732207,22.766731,34.293774,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-3.293526,11.51043
gender,ears_dataset_processed/val/p051/freeform_speech_01_1760000_1920000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.6975799,0.6901791,female,46-55,white or caucasian,-32.635426,30.974466,24.750381,17.601496,32.538357,31.277903,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-4.7711506,15.040888
gender,ears_dataset_processed/val/p051/freeform_speech_02_1120000_1280000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.8040156,-1.6115384,female,46-55,white or caucasian,-31.270851,31.44224,-12.707101,19.731937,-43.234264,35.600517,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-20.010359,2.1988935
gender,ears_dataset_processed/val/p051/freeform_speech_02_1760000_1920000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.9491596,1.7928712,female,46-55,white or caucasian,-35.06312,30.207485,23.67015,22.012444,29.79939,50.16453,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-14.311365,15.075204
gender,ears_dataset_processed/val/p051/freeform_speech_02_2560000_2720000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.6111403,2.17293,female,46-55,white or caucasian,-32.51382,31.32456,10.0057955,10.926508,25.046534,25.748995,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-7.3893685,2.9136262
gender,ears_dataset_processed/val/p051/freeform_speech_03_1440000_1600000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.9195924,0.64655286,female,46-55,white or caucasian,-33.09403,32.73842,15.026428,19.62647,20.391876,46.093914,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-13.401067,12.63549
gender,ears_dataset_processed/val/p051/freeform_speech_03_1600000_1760000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.0980864,-1.344083,female,46-55,white or caucasian,-31.31433,31.29251,-2.4023182,17.582264,13.768856,36.486862,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.43531,2.2335687
gender,ears_dataset_processed/val/p051/freeform_speech_03_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.8422499,0.03666771,female,46-55,white or caucasian,-29.98088,31.500847,5.836357,19.495436,16.758808,35.77862,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-11.452988,12.50146
gender,ears_dataset_processed/val/p051/freeform_speech_04_1280000_1440000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.8577044,1.8087094,female,46-55,white or caucasian,-34.720234,27.404795,20.371414,18.593199,26.27439,61.503365,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-3.4509723,12.259962
gender,ears_dataset_processed/val/p051/freeform_speech_04_1600000_1760000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.650995,-0.42193744,female,46-55,white or caucasian,-31.5631,32.49969,9.436714,17.455126,15.326489,36.725517,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-11.707508,6.514241
gender,ears_dataset_processed/val/p051/freeform_speech_04_2560000_2720000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.612878,-0.93936366,female,46-55,white or caucasian,-31.701977,30.701618,14.685077,18.135086,19.281397,39.01122,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-10.649394,8.507428
gender,ears_dataset_processed/val/p051/freeform_speech_05_1760000_1920000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.8676753,1.4262289,female,46-55,white or caucasian,-33.10215,31.22923,11.111052,20.207617,17.006302,38.35927,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-12.837355,9.001552
gender,ears_dataset_processed/val/p051/freeform_speech_05_480000_640000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.797449,-0.9107058,female,46-55,white or caucasian,-32.772568,32.125275,12.673669,23.822979,17.76944,37.546806,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-14.217995,18.155798
gender,ears_dataset_processed/val/p051/freeform_speech_06_1600000_1760000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.043056,-0.67539775,female,46-55,white or caucasian,-33.608334,31.818306,-9.59113,17.337376,-34.85627,37.52514,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-19.679752,3.182294
gender,ears_dataset_processed/val/p051/freeform_speech_06_2240000_2400000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.657596,2.716971,female,46-55,white or caucasian,-47.207626,-39.560757,-4.523549,14.23031,-38.679905,33.256264,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-15.271281,7.9200053
gender,ears_dataset_processed/val/p051/freeform_speech_06_2720000_2880000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.5914116,-0.6729122,female,46-55,white or caucasian,-31.591953,32.46128,15.964544,14.201464,22.531734,36.255608,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-11.447777,11.147766
gender,ears_dataset_processed/val/p051/freeform_speech_06_320000_480000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.3259344,-0.24724205,female,46-55,white or caucasian,-29.282768,31.022953,34.751385,17.799309,41.311455,52.681786,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,3.1143508,19.094444
gender,ears_dataset_processed/val/p051/freeform_speech_06_800000_960000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.9699507,0.32107887,female,46-55,white or caucasian,-31.891712,30.810938,6.679239,14.131351,15.024772,36.491905,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-15.534883,3.32482
gender,ears_dataset_processed/val/p051/freeform_speech_06_960000_1120000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.1002269,-0.14618137,female,46-55,white or caucasian,-29.546705,31.379108,-11.891494,12.587356,-33.767265,37.210182,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.00265,-2.6817772
gender,ears_dataset_processed/val/p051/rainbow_01_loud_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.3359504,-1.1513488,female,46-55,white or caucasian,-31.506983,33.48999,1.7755014,17.24917,13.874063,36.534817,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-13.406453,7.196866
gender,ears_dataset_processed/val/p051/rainbow_01_slow_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.8291438,-0.4635384,female,46-55,white or caucasian,-34.20488,31.454704,18.761059,14.863114,22.3969,34.49536,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-11.277054,18.987595
gender,ears_dataset_processed/val/p051/rainbow_02_highpitch_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.5205994,-0.66507304,female,46-55,white or caucasian,-31.554287,33.905144,-23.00347,12.139711,-48.20217,20.972002,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.701899,-9.158919
gender,ears_dataset_processed/val/p051/rainbow_02_slow_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.0681043,-2.17133,female,46-55,white or caucasian,-32.22078,29.833351,0.03785172,17.622433,15.664799,35.366875,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-12.9864435,1.1771923
gender,ears_dataset_processed/val/p051/rainbow_03_fast_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.5571275,2.2953045,female,46-55,white or caucasian,-33.96392,33.792103,-5.6033683,19.962418,-38.576336,35.62358,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-21.025476,6.431234
gender,ears_dataset_processed/val/p051/rainbow_03_loud_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.7075343,2.361509,female,46-55,white or caucasian,-33.960983,33.82087,-26.04519,15.374375,-54.608803,27.837196,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-22.346067,-0.8729784
gender,ears_dataset_processed/val/p051/rainbow_03_slow_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,-1.9491885,0.34765545,female,46-55,white or caucasian,-11.197014,-4.3776407,-5.7726398,0.63651145,-14.267689,6.9887843,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-14.505897,0.9525313
gender,ears_dataset_processed/val/p051/rainbow_04_highpitch_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.2601004,-1.1455606,female,46-55,white or caucasian,-31.076714,34.42617,1.9278305,10.532852,12.25701,36.89563,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-6.68949,4.2760243
gender,ears_dataset_processed/val/p051/rainbow_04_slow_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.6324887,3.199927,female,46-55,white or caucasian,-30.789528,28.11693,-8.346906,9.414811,-26.67426,28.67709,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-15.226017,-2.8799396
gender,ears_dataset_processed/val/p051/rainbow_05_loud_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.003087,-0.5846197,female,46-55,white or caucasian,-31.495403,33.849434,-17.354269,20.864086,-43.755398,35.362865,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-23.080833,-0.45032173
gender,ears_dataset_processed/val/p051/rainbow_05_slow_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.8858695,1.9487695,female,46-55,white or caucasian,-30.97229,28.276983,-12.637272,12.919081,-34.92942,32.24874,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-17.959705,-0.6179823
gender,ears_dataset_processed/val/p051/rainbow_05_whisper_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.3561716,-1.5924573,female,46-55,white or caucasian,-32.604485,32.856827,9.407247,21.429977,16.065174,37.068718,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-17.523254,8.288915
gender,ears_dataset_processed/val/p051/rainbow_06_slow_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.511789,-0.85610545,female,46-55,white or caucasian,-34.899002,29.9255,-2.9875643,15.503197,-7.7400002,46.83349,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-16.65207,9.352142
gender,ears_dataset_processed/val/p051/rainbow_07_loud_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.111884,1.1724933,female,46-55,white or caucasian,-31.498392,34.302578,-8.215571,19.879374,-33.013863,38.925354,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-21.020212,3.718487
gender,ears_dataset_processed/val/p051/rainbow_07_lowpitch_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.2257814,0.8211508,female,46-55,white or caucasian,-34.179592,29.074137,-6.1655154,12.360884,-35.582115,32.675602,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-17.765165,4.383692
gender,ears_dataset_processed/val/p051/rainbow_07_slow_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.175586,1.8925717,female,46-55,white or caucasian,-33.172585,31.089333,-8.389335,19.46187,-37.744083,33.1648,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-24.25462,10.1404295
gender,ears_dataset_processed/val/p051/rainbow_08_fast_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.5154133,-0.9317301,female,46-55,white or caucasian,-31.112541,33.34778,-9.885639,21.984291,-33.64393,39.76329,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-24.101564,0.050632097
gender,ears_dataset_processed/val/p051/rainbow_08_highpitch_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.854409,-0.3937755,female,46-55,white or caucasian,-31.10564,33.87784,13.855523,15.889492,19.309135,46.512608,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-14.24394,8.455072
gender,ears_dataset_processed/val/p051/rainbow_08_slow_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.2497535,-1.8047473,female,46-55,white or caucasian,-12.039884,-13.64653,-11.585373,15.039207,-27.53422,49.494534,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-23.821978,0.9514578
gender,ears_dataset_processed/val/p051/rainbow_08_slow_320000_480000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.305814,-0.58125633,female,46-55,white or caucasian,-32.04827,29.708673,-8.736129,17.343609,-42.874462,35.837296,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-20.461653,3.2246115
gender,ears_dataset_processed/val/p051/sentences_01_loud_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.8516703,-1.2285466,female,46-55,white or caucasian,-30.285135,33.218826,-11.926842,14.706345,-33.50004,43.563713,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-17.687086,-4.5540714
gender,ears_dataset_processed/val/p051/sentences_01_slow_320000_480000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.4784837,0.41664317,female,46-55,white or caucasian,-34.491592,29.924633,-14.24225,17.66443,-35.933174,41.359875,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-21.87867,5.5967665
gender,ears_dataset_processed/val/p051/sentences_02_slow_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.5097904,-0.8289249,female,46-55,white or caucasian,-32.08002,29.309566,2.9249136,15.136012,15.812324,34.54721,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-12.687151,7.7953863
gender,ears_dataset_processed/val/p051/sentences_02_slow_320000_480000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.8911595,-0.3656454,female,46-55,white or caucasian,-33.259876,28.589708,-21.754814,10.335753,-50.058167,28.82819,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-17.35782,0.91668206
gender,ears_dataset_processed/val/p051/sentences_07_slow_320000_480000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.5442195,-2.0289443,female,46-55,white or caucasian,-32.04625,29.04049,-13.315301,15.722038,-44.495804,38.51598,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-14.964964,6.491478
gender,ears_dataset_processed/val/p051/sentences_10_fast_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.666115,-0.07482019,female,46-55,white or caucasian,-30.750658,33.362183,-6.912933,14.42044,-32.846813,38.37528,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.375185,1.6606351
gender,ears_dataset_processed/val/p051/sentences_13_lowpitch_0_160000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-1.764496,-1.2706245,female,46-55,white or caucasian,-9.857426,-15.1998625,-17.35334,-1.6990855,-42.311703,-8.618853,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-9.558088,-0.57570815
gender,ears_dataset_processed/val/p051/sentences_14_lowpitch_160000_320000.wav,p051,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female based on their vocal traits.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.7166548,0.8439564,female,46-55,white or caucasian,-28.892208,31.169203,36.893238,15.330842,38.116596,56.504055,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,7.476167,26.245352
gender,ears_dataset_processed/val/p052/emo_anger_freeform_0_160000.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.2168913,2.2835622,female,18-25,black or african american,-32.692318,9.395116,9.75912,14.731994,11.109114,44.301647,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-7.9110465,16.176136
gender,ears_dataset_processed/val/p052/emo_confusion_sentences_0_111808.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,0.5972191,-1.333659,female,18-25,black or african american,8.162007,-20.523294,-16.427746,-6.4901996,-38.156067,-20.570127,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-9.803948,-3.4426827
gender,ears_dataset_processed/val/p052/emo_desire_sentences_0_156706.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,-0.6781697,1.3301007,female,18-25,black or african american,-26.801126,9.536258,15.521257,0.020261468,39.12814,23.233028,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-2.0990505,6.0233636
gender,ears_dataset_processed/val/p052/emo_disgust_sentences_0_160000.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.6961033,-0.4132463,female,18-25,black or african american,-34.47826,9.159083,16.664698,13.411763,30.025229,39.536995,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-3.9412835,20.968721
gender,ears_dataset_processed/val/p052/emo_embarassment_freeform_0_160000.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.135736,2.7149787,female,18-25,black or african american,-33.202644,9.870572,-9.783015,13.706417,-22.610554,35.627926,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.643007,0.9063877
gender,ears_dataset_processed/val/p052/emo_extasy_freeform_0_160000.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.2728977,-2.023622,female,18-25,black or african american,-33.11022,12.004534,15.496188,17.757793,13.555117,54.843227,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-15.878484,15.679726
gender,ears_dataset_processed/val/p052/emo_extasy_sentences_0_125282.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-3.6406384,0.23361398,female,18-25,black or african american,-35.157207,10.580172,33.919853,19.409536,33.323917,56.76873,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,3.903244,21.903223
gender,ears_dataset_processed/val/p052/emo_interest_freeform_0_160000.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.958319,-1.9720641,female,18-25,black or african american,-33.895775,7.4518614,9.135408,6.1301236,11.322247,26.378258,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-5.5130696,8.083342
gender,ears_dataset_processed/val/p052/emo_neutral_sentences_0_124420.wav,p052,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-2.2109969,-0.2599275,female,18-25,black or african american,-25.918219,9.232132,-36.750736,1.5521468,-63.375366,-9.938474,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-20.312141,-6.288497
