task,audio_path,speaker_id,split,prompt,gold_response,prediction,gold_value,predicted_value,is_exact_match,is_value_correct,is_incorrect,ecapa_raw_pca_x,ecapa_raw_pca_y,gender,age,ethnicity,ecapa_raw_tsne_x,ecapa_raw_tsne_y,ecapa_mapper_pca_x,ecapa_mapper_pca_y,ecapa_mapper_tsne_x,ecapa_mapper_tsne_y,gold_value_resolved,is_value_correct_resolved,is_incorrect_resolved,embedding_family,hidden_layer,pooling,text_decoder,sid_prefix_length,prompt_token_length,device_used,x,y
gender,ears_dataset_processed/val/p059/freeform_speech_04_2400000_2560000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.4149623,3.646421,female,26-35,white or caucasian,-46.895657,2.038798,-17.204689,13.862172,-45.54596,32.640373,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-23.55648,20.557837
gender,ears_dataset_processed/val/p059/freeform_speech_04_800000_960000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.609305,1.5914848,female,26-35,white or caucasian,-55.725483,-1.4641562,8.12343,18.596422,2.597892,59.930607,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-65.54027,13.022907
gender,ears_dataset_processed/val/p059/freeform_speech_05_2400000_2560000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.0872755,3.7385113,female,26-35,white or caucasian,-54.791492,-0.7408126,15.200253,13.973809,18.647133,47.698376,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-41.232567,9.310099
gender,ears_dataset_processed/val/p059/freeform_speech_05_480000_640000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.5452085,1.3172905,female,26-35,white or caucasian,-48.11591,20.56148,-11.338013,9.487322,-35.963566,20.080212,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-54.63186,-6.8605757
gender,ears_dataset_processed/val/p059/freeform_speech_06_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-1.3532403,-2.967623,female,26-35,white or caucasian,3.246126,-24.588844,-39.262074,-5.3909917,-55.157295,-31.187853,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-27.298927,-39.3143
gender,ears_dataset_processed/val/p059/freeform_speech_06_1120000_1280000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.8768363,1.0552484,female,26-35,white or caucasian,-55.864826,-1.0314156,11.447262,14.973184,7.0904474,37.164772,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-51.52224,24.67402
gender,ears_dataset_processed/val/p059/freeform_speech_06_2080000_2240000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.695776,1.5014066,female,26-35,white or caucasian,-53.321453,-1.4986092,-20.66194,2.7549224,-51.546947,-1.2624733,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-34.59473,-20.045532
gender,ears_dataset_processed/val/p059/rainbow_01_lowpitch_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.7148767,4.1913877,female,26-35,white or caucasian,-44.905293,12.198349,-25.458826,-0.16586323,-52.60845,2.8098714,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-21.676529,-8.752614
gender,ears_dataset_processed/val/p059/rainbow_02_lowpitch_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.5648184,1.294885,female,26-35,white or caucasian,-54.57574,-2.6153255,-26.328863,-0.46672815,-52.473537,5.4281006,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-52.734943,-24.610113
gender,ears_dataset_processed/val/p059/rainbow_02_whisper_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,-2.9606638,0.27165732,female,26-35,white or caucasian,-15.309982,1.3555105,-9.163708,0.04915651,-21.926039,-3.2485924,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-15.307277,-39.015285
gender,ears_dataset_processed/val/p059/rainbow_03_regular_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.262449,4.45518,female,26-35,white or caucasian,-47.338646,1.2349532,7.0871925,13.088732,7.088237,33.63895,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.292877,12.840841
gender,ears_dataset_processed/val/p059/rainbow_04_lowpitch_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.183388,3.6450837,female,26-35,white or caucasian,-53.043335,-1.8428348,-16.912172,-1.3766639,-45.828114,-1.2905741,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-29.010862,2.2840216
gender,ears_dataset_processed/val/p059/rainbow_04_regular_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-8.043081,2.9028528,female,26-35,white or caucasian,-46.766754,2.4415622,-29.136213,4.327421,-54.79606,4.67306,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-52.700436,-20.111065
gender,ears_dataset_processed/val/p059/rainbow_05_highpitch_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.8607106,-2.3420444,female,26-35,white or caucasian,-59.32482,-22.04829,6.6076016,25.423878,15.275253,38.611805,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-60.537766,22.840416
gender,ears_dataset_processed/val/p059/rainbow_05_slow_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.133482,1.3896312,female,26-35,white or caucasian,-57.094173,-1.8935559,7.7831736,19.788668,0.32944873,56.717613,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.122337,21.239798
gender,ears_dataset_processed/val/p059/rainbow_07_loud_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.3064785,0.4918424,female,26-35,white or caucasian,-64.42572,4.9077096,3.183579,17.043947,1.913424,35.976677,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-53.220074,9.210794
gender,ears_dataset_processed/val/p059/rainbow_07_regular_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.9975085,2.6135063,female,26-35,white or caucasian,-47.148335,2.4302475,7.6483216,13.413639,3.3508654,30.867195,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-48.45995,26.419783
gender,ears_dataset_processed/val/p059/rainbow_07_whisper_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.1661158,-0.40674457,female,26-35,white or caucasian,-15.835871,0.15169229,19.659817,0.8614429,30.34797,21.012117,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,0.39356822,20.144293
gender,ears_dataset_processed/val/p059/rainbow_08_highpitch_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.699799,-0.7076715,female,26-35,white or caucasian,-59.240562,-22.14575,-10.292647,14.852153,-27.580767,44.830215,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-26.87369,23.310621
gender,ears_dataset_processed/val/p059/rainbow_08_loud_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be male based on their vocal characteristics. ,female,male,0,0,1,-4.9550595,-0.476254,female,26-35,white or caucasian,-21.886187,-30.339596,-0.12951057,-1.0439854,-8.037048,14.5065,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-33.368496,-12.423848
gender,ears_dataset_processed/val/p059/rainbow_08_regular_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.610669,1.3125225,female,26-35,white or caucasian,-48.06958,2.521661,-14.443023,7.9328127,-39.53002,3.8989666,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-41.90623,0.30642846
gender,ears_dataset_processed/val/p059/sentences_01_loud_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.869726,1.7578171,female,26-35,white or caucasian,-47.528015,6.1915994,-3.4863775,15.305757,-16.677439,38.690506,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-59.998123,-10.995169
gender,ears_dataset_processed/val/p059/sentences_01_lowpitch_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-4.9446716,7.6956353,female,26-35,white or caucasian,-46.417267,9.807964,-0.74525434,2.41478,-8.472795,16.712053,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-44.41899,-5.5556707
gender,ears_dataset_processed/val/p059/sentences_01_regular_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.1899776,4.610274,female,26-35,white or caucasian,-47.360607,2.6301405,-9.083712,7.027953,-27.61857,19.787167,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-42.93548,-3.5928524
gender,ears_dataset_processed/val/p059/sentences_01_slow_320000_480000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.25525,-0.1791696,female,26-35,white or caucasian,-56.730736,-5.835075,7.270405,11.867912,3.7045147,44.93293,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-44.720238,8.566965
gender,ears_dataset_processed/val/p059/sentences_01_slow_480000_640000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.996979,-0.0905998,female,26-35,white or caucasian,-57.380314,-6.256592,-14.102754,17.025293,-46.729103,30.94261,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-62.86223,-6.7706676
gender,ears_dataset_processed/val/p059/sentences_02_slow_320000_480000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-8.641846,0.8693437,female,26-35,white or caucasian,-57.472805,-5.2240534,10.515863,11.492303,14.274928,42.266994,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-40.144955,9.062223
gender,ears_dataset_processed/val/p059/sentences_02_slow_480000_640000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-6.4555755,0.7437181,female,26-35,white or caucasian,-57.362545,-6.6009007,12.2935505,15.149684,15.209492,55.531536,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-63.911877,16.146692
gender,ears_dataset_processed/val/p059/sentences_03_whisper_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,1.4574585,-2.172985,female,26-35,white or caucasian,2.8871694,-15.1423025,-16.345629,-4.2141943,-42.025917,-14.1511135,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-8.580438,-7.1333804
gender,ears_dataset_processed/val/p059/sentences_07_slow_320000_480000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.009153,1.1652582,female,26-35,white or caucasian,-48.21792,20.652727,-5.073803,13.250331,-9.573347,50.541702,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-61.50103,-9.819842
gender,ears_dataset_processed/val/p059/sentences_08_slow_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-8.253204,0.28006244,female,26-35,white or caucasian,-56.981388,-5.1606407,30.41865,18.564838,43.877106,54.39435,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-22.772112,47.95588
gender,ears_dataset_processed/val/p059/sentences_09_fast_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.1088133,0.27981278,female,26-35,white or caucasian,-47.208794,4.7281384,-0.13853584,8.940764,-1.6348002,33.96721,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-35.935986,11.029066
gender,ears_dataset_processed/val/p059/sentences_10_fast_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-5.951136,3.3467042,female,26-35,white or caucasian,-47.298744,5.4375505,-9.246335,9.303288,-25.598316,23.947828,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-38.75256,-7.430092
gender,ears_dataset_processed/val/p059/sentences_11_highpitch_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be male based on their vocal traits. ,female,male,0,0,1,-0.62872916,-5.5344167,female,26-35,white or caucasian,-11.15511,-41.453278,-38.050213,-9.606642,-58.95941,-20.750677,female,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-18.66037,-18.225624
gender,ears_dataset_processed/val/p059/sentences_15_regular_0_160000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.5571675,2.5087326,female,26-35,white or caucasian,-47.155964,4.584362,-18.30885,7.663674,-40.033264,11.2219515,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-54.799786,-14.063425
gender,ears_dataset_processed/val/p059/sentences_22_regular_160000_320000.wav,p059,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be female.,The speaker's gender is inferred to be female based on their vocal characteristics. ,female,female,0,1,0,-7.6489787,1.4485013,female,26-35,white or caucasian,-46.98758,4.1586018,-22.62938,9.798026,-57.659348,16.669136,female,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-41.46781,-1.960075
gender,ears_dataset_processed/val/p060/emo_anger_freeform_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.362194,2.8691175,male,26-35,hispanic or latino,45.67859,19.923378,23.413212,-7.931693,48.43621,-23.868029,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,38.220505,-17.816444
gender,ears_dataset_processed/val/p060/emo_confusion_sentences_0_121167.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.0918846,2.3151772,male,26-35,hispanic or latino,15.004486,25.04544,37.323494,1.3230913,70.917854,-25.076216,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,69.416,-1.8518016
gender,ears_dataset_processed/val/p060/emo_contentment_freeform_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.703002,5.9884577,male,26-35,hispanic or latino,46.077946,19.308634,-0.45998192,-13.790235,6.4720316,-51.5696,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,33.706493,-18.101236
gender,ears_dataset_processed/val/p060/emo_desire_sentences_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,5.6180243,4.755136,male,26-35,hispanic or latino,42.792854,26.089428,24.468775,-10.047226,50.689526,-35.229385,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,56.175194,-20.477093
gender,ears_dataset_processed/val/p060/emo_disappointment_freeform_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.901042,5.209686,male,26-35,hispanic or latino,42.188,19.46949,9.465183,-6.0289807,28.625488,-33.47961,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,37.259705,-12.213276
gender,ears_dataset_processed/val/p060/emo_disgust_freeform_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.034411,6.005132,male,26-35,hispanic or latino,44.50611,20.039734,-12.94582,-10.955973,-28.337702,-43.656094,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,34.354687,-18.188091
gender,ears_dataset_processed/val/p060/emo_disgust_sentences_0_158341.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.2901597,5.066623,male,26-35,hispanic or latino,44.485332,19.90327,7.369313,-11.84659,18.762526,-41.973953,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,38.892834,-21.895601
gender,ears_dataset_processed/val/p060/emo_extasy_freeform_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,5.370951,3.6253061,male,26-35,hispanic or latino,40.031326,14.483836,14.979543,-15.519976,29.951963,-43.973877,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,55.269566,-18.123074
gender,ears_dataset_processed/val/p060/emo_extasy_sentences_0_157164.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.1549487,2.170434,male,26-35,hispanic or latino,46.32285,16.509563,-3.4844673,-5.764233,-1.1898624,-15.258623,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,36.980362,-17.910364
gender,ears_dataset_processed/val/p060/emo_interest_freeform_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.1401663,1.5165523,male,26-35,hispanic or latino,27.873516,-6.007658,0.10001919,-6.4701653,0.32491755,-17.236832,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,28.233633,-11.066588
gender,ears_dataset_processed/val/p060/emo_neutral_sentences_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,5.703635,3.6577682,male,26-35,hispanic or latino,46.70166,20.138199,2.3669817,-12.104098,5.9369025,-53.408417,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,33.136375,-17.854355
gender,ears_dataset_processed/val/p060/emo_serenity_sentences_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.2066436,3.2545626,male,26-35,hispanic or latino,44.073647,18.649422,32.049618,-6.753363,67.99319,-26.885212,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,73.76139,-6.499909
gender,ears_dataset_processed/val/p060/freeform_speech_02_1600000_1760000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.5476022,3.963861,male,26-35,hispanic or latino,43.508442,17.34743,18.678946,-0.22878839,32.970573,-35.495464,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,39.888916,-15.286943
gender,ears_dataset_processed/val/p060/freeform_speech_02_160000_320000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.9433155,2.265922,male,26-35,hispanic or latino,44.077213,17.905857,42.96488,0.3541609,68.66752,-24.289413,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,72.138916,-6.3611455
gender,ears_dataset_processed/val/p060/freeform_speech_02_2240000_2400000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.4954095,3.9274466,male,26-35,hispanic or latino,44.780136,18.490952,13.997666,-10.965896,33.792797,-37.588108,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,66.35326,-3.6762407
gender,ears_dataset_processed/val/p060/freeform_speech_02_320000_480000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.1856513,5.6779194,male,26-35,hispanic or latino,42.624153,19.14492,3.8717961,-5.506862,14.827657,-48.41566,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,35.10073,-17.97234
gender,ears_dataset_processed/val/p060/freeform_speech_02_480000_640000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,2.9437883,2.1996949,male,26-35,hispanic or latino,43.764557,17.491127,46.166054,-0.54133505,68.46619,-24.187145,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,72.56627,-6.7089415
gender,ears_dataset_processed/val/p060/freeform_speech_03_2240000_2400000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.606213,3.025203,male,26-35,hispanic or latino,43.969757,18.712227,19.09857,-13.791707,34.699974,-37.49986,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,67.354195,-14.538255
gender,ears_dataset_processed/val/p060/freeform_speech_03_2400000_2560000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.94928,3.752039,male,26-35,hispanic or latino,44.45213,17.677513,32.639595,-2.2326505,68.766914,-26.067392,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,71.67435,-6.5502906
gender,ears_dataset_processed/val/p060/freeform_speech_03_640000_800000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.4345443,3.0773394,male,26-35,hispanic or latino,43.358074,17.979671,17.787754,-5.9093595,33.436638,-35.955463,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,67.29009,-3.3168845
gender,ears_dataset_processed/val/p060/freeform_speech_05_0_160000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,4.2406225,4.4952116,male,26-35,hispanic or latino,42.973434,19.074863,3.6179712,-7.430643,14.941224,-48.608448,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,35.267128,-17.275381
gender,ears_dataset_processed/val/p060/freeform_speech_05_1120000_1280000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.5049453,4.49581,male,26-35,hispanic or latino,43.750793,17.428404,13.162534,-9.160932,33.37467,-36.5257,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,37.246635,-19.487608
gender,ears_dataset_processed/val/p060/freeform_speech_05_480000_640000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.701604,5.2185225,male,26-35,hispanic or latino,42.75251,19.555996,2.2342362,-13.769628,9.730306,-41.681557,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,38.350765,-22.329706
gender,ears_dataset_processed/val/p060/freeform_speech_06_2240000_2400000.wav,p060,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.2728255,2.480094,male,26-35,hispanic or latino,43.81307,17.313978,36.74005,-3.2483842,67.93274,-25.99006,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,72.82132,-5.7351303
