row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family
2795,ears_dataset_processed/val/p016/rainbow_03_regular_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2796,ears_dataset_processed/val/p016/rainbow_02_fast_0_123461.wav,p016,val,male,18-25,white or caucasian,ecapa
2797,ears_dataset_processed/val/p016/freeform_speech_04_960000_1120000.wav,p016,val,male,18-25,white or caucasian,ecapa
2798,ears_dataset_processed/val/p016/emo_anger_freeform_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2799,ears_dataset_processed/val/p016/freeform_speech_03_1440000_1600000.wav,p016,val,male,18-25,white or caucasian,ecapa
2800,ears_dataset_processed/val/p016/rainbow_02_slow_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2801,ears_dataset_processed/val/p016/sentences_22_regular_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2802,ears_dataset_processed/val/p016/emo_serenity_sentences_0_148098.wav,p016,val,male,18-25,white or caucasian,ecapa
2803,ears_dataset_processed/val/p016/rainbow_07_slow_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2804,ears_dataset_processed/val/p016/emo_disappointment_freeform_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2805,ears_dataset_processed/val/p016/freeform_speech_06_1120000_1280000.wav,p016,val,male,18-25,white or caucasian,ecapa
2806,ears_dataset_processed/val/p016/rainbow_06_whisper_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2807,ears_dataset_processed/val/p016/freeform_speech_04_1440000_1600000.wav,p016,val,male,18-25,white or caucasian,ecapa
2808,ears_dataset_processed/val/p016/sentences_14_lowpitch_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2809,ears_dataset_processed/val/p016/rainbow_04_lowpitch_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2810,ears_dataset_processed/val/p016/emo_desire_sentences_0_154422.wav,p016,val,male,18-25,white or caucasian,ecapa
2811,ears_dataset_processed/val/p016/emo_disgust_freeform_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2812,ears_dataset_processed/val/p016/emo_contentment_freeform_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2813,ears_dataset_processed/val/p016/freeform_speech_01_2240000_2400000.wav,p016,val,male,18-25,white or caucasian,ecapa
2814,ears_dataset_processed/val/p016/freeform_speech_04_2400000_2560000.wav,p016,val,male,18-25,white or caucasian,ecapa
2815,ears_dataset_processed/val/p016/freeform_speech_04_1760000_1920000.wav,p016,val,male,18-25,white or caucasian,ecapa
2816,ears_dataset_processed/val/p016/freeform_speech_02_1600000_1760000.wav,p016,val,male,18-25,white or caucasian,ecapa
2817,ears_dataset_processed/val/p016/sentences_23_regular_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2818,ears_dataset_processed/val/p016/sentences_01_whisper_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2819,ears_dataset_processed/val/p016/rainbow_04_whisper_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2820,ears_dataset_processed/val/p016/emo_interest_freeform_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2821,ears_dataset_processed/val/p016/sentences_20_regular_0_160000.wav,p016,val,male,18-25,white or caucasian,ecapa
2822,ears_dataset_processed/val/p016/freeform_speech_03_1920000_2080000.wav,p016,val,male,18-25,white or caucasian,ecapa
2823,ears_dataset_processed/val/p016/freeform_speech_02_2720000_2880000.wav,p016,val,male,18-25,white or caucasian,ecapa
2824,ears_dataset_processed/val/p016/rainbow_04_fast_0_159721.wav,p016,val,male,18-25,white or caucasian,ecapa
2825,ears_dataset_processed/val/p106/sentences_10_fast_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2826,ears_dataset_processed/val/p106/rainbow_01_fast_0_130488.wav,p106,val,female,56-65,white or caucasian,ecapa
2827,ears_dataset_processed/val/p106/freeform_speech_06_1440000_1600000.wav,p106,val,female,56-65,white or caucasian,ecapa
2828,ears_dataset_processed/val/p106/sentences_13_lowpitch_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2829,ears_dataset_processed/val/p106/freeform_speech_06_160000_320000.wav,p106,val,female,56-65,white or caucasian,ecapa
2830,ears_dataset_processed/val/p106/sentences_16_regular_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2831,ears_dataset_processed/val/p106/rainbow_06_regular_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2832,ears_dataset_processed/val/p106/rainbow_05_lowpitch_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2833,ears_dataset_processed/val/p106/rainbow_08_whisper_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2834,ears_dataset_processed/val/p106/freeform_speech_06_2080000_2240000.wav,p106,val,female,56-65,white or caucasian,ecapa
2835,ears_dataset_processed/val/p106/freeform_speech_02_1280000_1440000.wav,p106,val,female,56-65,white or caucasian,ecapa
2836,ears_dataset_processed/val/p106/rainbow_07_regular_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2837,ears_dataset_processed/val/p106/freeform_speech_04_2240000_2400000.wav,p106,val,female,56-65,white or caucasian,ecapa
2838,ears_dataset_processed/val/p106/emo_amusement_sentences_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2839,ears_dataset_processed/val/p106/interjection_agreement_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2840,ears_dataset_processed/val/p106/freeform_speech_05_640000_800000.wav,p106,val,female,56-65,white or caucasian,ecapa
2841,ears_dataset_processed/val/p106/freeform_speech_02_1920000_2080000.wav,p106,val,female,56-65,white or caucasian,ecapa
2842,ears_dataset_processed/val/p106/emo_extasy_freeform_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2843,ears_dataset_processed/val/p106/sentences_11_highpitch_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2844,ears_dataset_processed/val/p106/freeform_speech_02_960000_1120000.wav,p106,val,female,56-65,white or caucasian,ecapa
2845,ears_dataset_processed/val/p106/freeform_speech_02_160000_320000.wav,p106,val,female,56-65,white or caucasian,ecapa
2846,ears_dataset_processed/val/p106/emo_realization_sentences_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2847,ears_dataset_processed/val/p106/rainbow_08_slow_160000_320000.wav,p106,val,female,56-65,white or caucasian,ecapa
2848,ears_dataset_processed/val/p106/freeform_speech_04_1920000_2080000.wav,p106,val,female,56-65,white or caucasian,ecapa
2849,ears_dataset_processed/val/p106/emo_distress_sentences_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2850,ears_dataset_processed/val/p106/rainbow_06_fast_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2851,ears_dataset_processed/val/p106/freeform_speech_05_1760000_1920000.wav,p106,val,female,56-65,white or caucasian,ecapa
2852,ears_dataset_processed/val/p106/rainbow_02_whisper_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2853,ears_dataset_processed/val/p106/emo_embarassment_sentences_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2854,ears_dataset_processed/val/p106/rainbow_08_regular_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2855,ears_dataset_processed/val/p106/rainbow_08_whisper_160000_320000.wav,p106,val,female,56-65,white or caucasian,ecapa
2856,ears_dataset_processed/val/p106/freeform_speech_01_2720000_2880000.wav,p106,val,female,56-65,white or caucasian,ecapa
2857,ears_dataset_processed/val/p106/emo_sadness_freeform_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2858,ears_dataset_processed/val/p106/freeform_speech_06_2560000_2720000.wav,p106,val,female,56-65,white or caucasian,ecapa
2859,ears_dataset_processed/val/p106/emo_confusion_freeform_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2860,ears_dataset_processed/val/p106/freeform_speech_04_1440000_1600000.wav,p106,val,female,56-65,white or caucasian,ecapa
2861,ears_dataset_processed/val/p106/sentences_14_lowpitch_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2862,ears_dataset_processed/val/p106/sentences_07_slow_160000_320000.wav,p106,val,female,56-65,white or caucasian,ecapa
2863,ears_dataset_processed/val/p106/emo_disgust_freeform_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2864,ears_dataset_processed/val/p106/rainbow_03_loud_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2865,ears_dataset_processed/val/p106/freeform_speech_03_160000_320000.wav,p106,val,female,56-65,white or caucasian,ecapa
2866,ears_dataset_processed/val/p106/freeform_speech_04_2400000_2560000.wav,p106,val,female,56-65,white or caucasian,ecapa
2867,ears_dataset_processed/val/p106/freeform_speech_04_1760000_1920000.wav,p106,val,female,56-65,white or caucasian,ecapa
2868,ears_dataset_processed/val/p106/freeform_speech_05_800000_960000.wav,p106,val,female,56-65,white or caucasian,ecapa
2869,ears_dataset_processed/val/p106/freeform_speech_01_1760000_1920000.wav,p106,val,female,56-65,white or caucasian,ecapa
2870,ears_dataset_processed/val/p106/rainbow_08_slow_320000_480000.wav,p106,val,female,56-65,white or caucasian,ecapa
2871,ears_dataset_processed/val/p106/emo_desire_freeform_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2872,ears_dataset_processed/val/p106/emo_guilt_freeform_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2873,ears_dataset_processed/val/p106/rainbow_04_whisper_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2874,ears_dataset_processed/val/p106/rainbow_05_slow_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2875,ears_dataset_processed/val/p106/sentences_20_regular_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2876,ears_dataset_processed/val/p106/freeform_speech_02_2720000_2880000.wav,p106,val,female,56-65,white or caucasian,ecapa
2877,ears_dataset_processed/val/p106/sentences_01_regular_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2878,ears_dataset_processed/val/p106/freeform_speech_05_480000_640000.wav,p106,val,female,56-65,white or caucasian,ecapa
2879,ears_dataset_processed/val/p106/emo_sadness_sentences_0_160000.wav,p106,val,female,56-65,white or caucasian,ecapa
2880,ears_dataset_processed/val/p076/freeform_speech_04_2720000_2880000.wav,p076,val,male,26-35,white or caucasian,ecapa
2881,ears_dataset_processed/val/p076/freeform_speech_02_640000_800000.wav,p076,val,male,26-35,white or caucasian,ecapa
2882,ears_dataset_processed/val/p076/emo_neutral_sentences_0_148895.wav,p076,val,male,26-35,white or caucasian,ecapa
2883,ears_dataset_processed/val/p076/emo_extasy_sentences_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2884,ears_dataset_processed/val/p076/emo_realization_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2885,ears_dataset_processed/val/p076/rainbow_06_regular_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2886,ears_dataset_processed/val/p076/sentences_08_slow_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2887,ears_dataset_processed/val/p076/freeform_speech_02_2560000_2720000.wav,p076,val,male,26-35,white or caucasian,ecapa
2888,ears_dataset_processed/val/p076/freeform_speech_05_640000_800000.wav,p076,val,male,26-35,white or caucasian,ecapa
2889,ears_dataset_processed/val/p076/freeform_speech_05_1600000_1760000.wav,p076,val,male,26-35,white or caucasian,ecapa
2890,ears_dataset_processed/val/p076/emo_disgust_sentences_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2891,ears_dataset_processed/val/p076/emo_extasy_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2892,ears_dataset_processed/val/p076/sentences_11_highpitch_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2893,ears_dataset_processed/val/p076/rainbow_06_fast_0_147988.wav,p076,val,male,26-35,white or caucasian,ecapa
2894,ears_dataset_processed/val/p076/rainbow_03_whisper_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2895,ears_dataset_processed/val/p076/rainbow_04_regular_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2896,ears_dataset_processed/val/p076/freeform_speech_02_800000_960000.wav,p076,val,male,26-35,white or caucasian,ecapa
2897,ears_dataset_processed/val/p076/rainbow_03_regular_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2898,ears_dataset_processed/val/p076/emo_anger_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2899,ears_dataset_processed/val/p076/emo_confusion_sentences_0_88848.wav,p076,val,male,26-35,white or caucasian,ecapa
2900,ears_dataset_processed/val/p076/sentences_22_regular_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2901,ears_dataset_processed/val/p076/freeform_speech_05_1280000_1440000.wav,p076,val,male,26-35,white or caucasian,ecapa
2902,ears_dataset_processed/val/p076/sentences_02_lowpitch_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2903,ears_dataset_processed/val/p076/emo_disappointment_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2904,ears_dataset_processed/val/p076/freeform_speech_05_320000_480000.wav,p076,val,male,26-35,white or caucasian,ecapa
2905,ears_dataset_processed/val/p076/sentences_15_regular_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2906,ears_dataset_processed/val/p076/rainbow_06_whisper_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2907,ears_dataset_processed/val/p076/emo_desire_sentences_0_153781.wav,p076,val,male,26-35,white or caucasian,ecapa
2908,ears_dataset_processed/val/p076/freeform_speech_03_2560000_2720000.wav,p076,val,male,26-35,white or caucasian,ecapa
2909,ears_dataset_processed/val/p076/freeform_speech_03_480000_640000.wav,p076,val,male,26-35,white or caucasian,ecapa
2910,ears_dataset_processed/val/p076/rainbow_04_lowpitch_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2911,ears_dataset_processed/val/p076/emo_serenity_sentences_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2912,ears_dataset_processed/val/p076/sentences_01_slow_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2913,ears_dataset_processed/val/p076/emo_disgust_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2914,ears_dataset_processed/val/p076/interjection_greetings_0_145967.wav,p076,val,male,26-35,white or caucasian,ecapa
2915,ears_dataset_processed/val/p076/rainbow_03_loud_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2916,ears_dataset_processed/val/p076/emo_contentment_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2917,ears_dataset_processed/val/p076/freeform_speech_01_2240000_2400000.wav,p076,val,male,26-35,white or caucasian,ecapa
2918,ears_dataset_processed/val/p076/freeform_speech_03_160000_320000.wav,p076,val,male,26-35,white or caucasian,ecapa
2919,ears_dataset_processed/val/p076/freeform_speech_04_2400000_2560000.wav,p076,val,male,26-35,white or caucasian,ecapa
2920,ears_dataset_processed/val/p076/freeform_speech_02_1600000_1760000.wav,p076,val,male,26-35,white or caucasian,ecapa
2921,ears_dataset_processed/val/p076/freeform_speech_03_800000_960000.wav,p076,val,male,26-35,white or caucasian,ecapa
2922,ears_dataset_processed/val/p076/freeform_speech_06_800000_960000.wav,p076,val,male,26-35,white or caucasian,ecapa
2923,ears_dataset_processed/val/p076/rainbow_02_fast_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2924,ears_dataset_processed/val/p076/freeform_speech_05_2560000_2720000.wav,p076,val,male,26-35,white or caucasian,ecapa
2925,ears_dataset_processed/val/p076/emo_interest_freeform_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2926,ears_dataset_processed/val/p076/sentences_01_loud_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2927,ears_dataset_processed/val/p076/freeform_speech_01_1440000_1600000.wav,p076,val,male,26-35,white or caucasian,ecapa
2928,ears_dataset_processed/val/p076/sentences_01_regular_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2929,ears_dataset_processed/val/p076/freeform_speech_05_480000_640000.wav,p076,val,male,26-35,white or caucasian,ecapa
2930,ears_dataset_processed/val/p076/rainbow_06_lowpitch_0_160000.wav,p076,val,male,26-35,white or caucasian,ecapa
2931,ears_dataset_processed/val/p070/sentences_02_whisper_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2932,ears_dataset_processed/val/p070/sentences_17_regular_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2933,ears_dataset_processed/val/p070/sentences_13_lowpitch_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2934,ears_dataset_processed/val/p070/freeform_speech_04_800000_960000.wav,p070,val,female,36-45,white or caucasian,ecapa
2935,ears_dataset_processed/val/p070/freeform_speech_01_1920000_2080000.wav,p070,val,female,36-45,white or caucasian,ecapa
2936,ears_dataset_processed/val/p070/rainbow_05_lowpitch_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2937,ears_dataset_processed/val/p070/emo_relief_freeform_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2938,ears_dataset_processed/val/p070/emo_amusement_freeform_160000_320000.wav,p070,val,female,36-45,white or caucasian,ecapa
2939,ears_dataset_processed/val/p070/sentences_06_loud_160000_320000.wav,p070,val,female,36-45,white or caucasian,ecapa
2940,ears_dataset_processed/val/p070/rainbow_07_regular_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2941,ears_dataset_processed/val/p070/freeform_speech_02_2560000_2720000.wav,p070,val,female,36-45,white or caucasian,ecapa
2942,ears_dataset_processed/val/p070/freeform_speech_05_640000_800000.wav,p070,val,female,36-45,white or caucasian,ecapa
2943,ears_dataset_processed/val/p070/freeform_speech_04_1600000_1760000.wav,p070,val,female,36-45,white or caucasian,ecapa
2944,ears_dataset_processed/val/p070/freeform_speech_03_960000_1120000.wav,p070,val,female,36-45,white or caucasian,ecapa
2945,ears_dataset_processed/val/p070/emo_extasy_freeform_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2946,ears_dataset_processed/val/p070/freeform_speech_02_2080000_2240000.wav,p070,val,female,36-45,white or caucasian,ecapa
2947,ears_dataset_processed/val/p070/freeform_speech_04_2080000_2240000.wav,p070,val,female,36-45,white or caucasian,ecapa
2948,ears_dataset_processed/val/p070/freeform_speech_04_2560000_2720000.wav,p070,val,female,36-45,white or caucasian,ecapa
2949,ears_dataset_processed/val/p070/rainbow_02_highpitch_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2950,ears_dataset_processed/val/p070/freeform_speech_06_960000_1120000.wav,p070,val,female,36-45,white or caucasian,ecapa
2951,ears_dataset_processed/val/p070/rainbow_08_slow_160000_320000.wav,p070,val,female,36-45,white or caucasian,ecapa
2952,ears_dataset_processed/val/p070/emo_distress_sentences_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2953,ears_dataset_processed/val/p070/freeform_speech_05_2880000_3040000.wav,p070,val,female,36-45,white or caucasian,ecapa
2954,ears_dataset_processed/val/p070/rainbow_04_slow_160000_320000.wav,p070,val,female,36-45,white or caucasian,ecapa
2955,ears_dataset_processed/val/p070/rainbow_01_fast_0_130291.wav,p070,val,female,36-45,white or caucasian,ecapa
2956,ears_dataset_processed/val/p070/freeform_speech_04_960000_1120000.wav,p070,val,female,36-45,white or caucasian,ecapa
2957,ears_dataset_processed/val/p070/rainbow_03_slow_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2958,ears_dataset_processed/val/p070/sentences_08_slow_160000_320000.wav,p070,val,female,36-45,white or caucasian,ecapa
2959,ears_dataset_processed/val/p070/freeform_speech_03_1440000_1600000.wav,p070,val,female,36-45,white or caucasian,ecapa
2960,ears_dataset_processed/val/p070/emo_embarassment_sentences_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2961,ears_dataset_processed/val/p070/rainbow_07_whisper_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2962,ears_dataset_processed/val/p070/sentences_22_regular_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2963,ears_dataset_processed/val/p070/freeform_speech_02_1440000_1600000.wav,p070,val,female,36-45,white or caucasian,ecapa
2964,ears_dataset_processed/val/p070/freeform_speech_06_2240000_2400000.wav,p070,val,female,36-45,white or caucasian,ecapa
2965,ears_dataset_processed/val/p070/rainbow_03_fast_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2966,ears_dataset_processed/val/p070/freeform_speech_01_2400000_2560000.wav,p070,val,female,36-45,white or caucasian,ecapa
2967,ears_dataset_processed/val/p070/emo_neutral_freeform_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2968,ears_dataset_processed/val/p070/sentences_09_fast_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2969,ears_dataset_processed/val/p070/emo_confusion_freeform_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2970,ears_dataset_processed/val/p070/emo_disappointment_freeform_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2971,ears_dataset_processed/val/p070/rainbow_07_fast_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2972,ears_dataset_processed/val/p070/freeform_speech_06_1120000_1280000.wav,p070,val,female,36-45,white or caucasian,ecapa
2973,ears_dataset_processed/val/p070/emo_serenity_freeform_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2974,ears_dataset_processed/val/p070/rainbow_06_whisper_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2975,ears_dataset_processed/val/p070/rainbow_05_whisper_160000_320000.wav,p070,val,female,36-45,white or caucasian,ecapa
2976,ears_dataset_processed/val/p070/sentences_07_slow_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2977,ears_dataset_processed/val/p070/freeform_speech_03_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2978,ears_dataset_processed/val/p070/sentences_02_slow_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2979,ears_dataset_processed/val/p070/freeform_speech_05_800000_960000.wav,p070,val,female,36-45,white or caucasian,ecapa
2980,ears_dataset_processed/val/p070/freeform_speech_01_1760000_1920000.wav,p070,val,female,36-45,white or caucasian,ecapa
2981,ears_dataset_processed/val/p070/freeform_speech_02_1600000_1760000.wav,p070,val,female,36-45,white or caucasian,ecapa
2982,ears_dataset_processed/val/p070/sentences_23_regular_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2983,ears_dataset_processed/val/p070/sentences_07_slow_320000_480000.wav,p070,val,female,36-45,white or caucasian,ecapa
2984,ears_dataset_processed/val/p070/emo_guilt_sentences_0_153934.wav,p070,val,female,36-45,white or caucasian,ecapa
2985,ears_dataset_processed/val/p070/rainbow_05_slow_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2986,ears_dataset_processed/val/p070/sentences_01_loud_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2987,ears_dataset_processed/val/p070/freeform_speech_05_480000_640000.wav,p070,val,female,36-45,white or caucasian,ecapa
2988,ears_dataset_processed/val/p070/emo_sadness_sentences_0_160000.wav,p070,val,female,36-45,white or caucasian,ecapa
2989,ears_dataset_processed/val/p070/freeform_speech_01_1280000_1440000.wav,p070,val,female,36-45,white or caucasian,ecapa
2990,ears_dataset_processed/val/p052/freeform_speech_02_2400000_2560000.wav,p052,val,female,18-25,black or african american,ecapa
2991,ears_dataset_processed/val/p052/freeform_speech_02_640000_800000.wav,p052,val,female,18-25,black or african american,ecapa
2992,ears_dataset_processed/val/p052/freeform_speech_06_1440000_1600000.wav,p052,val,female,18-25,black or african american,ecapa
2993,ears_dataset_processed/val/p052/rainbow_07_highpitch_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
2994,ears_dataset_processed/val/p052/emo_confusion_sentences_0_111808.wav,p052,val,female,18-25,black or african american,ecapa
2995,ears_dataset_processed/val/p052/rainbow_08_fast_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
2996,ears_dataset_processed/val/p052/freeform_speech_05_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
2997,ears_dataset_processed/val/p052/freeform_speech_06_2400000_2560000.wav,p052,val,female,18-25,black or african american,ecapa
2998,ears_dataset_processed/val/p052/rainbow_05_regular_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
2999,ears_dataset_processed/val/p052/sentences_04_whisper_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3000,ears_dataset_processed/val/p052/freeform_speech_02_320000_480000.wav,p052,val,female,18-25,black or african american,ecapa
3001,ears_dataset_processed/val/p052/emo_extasy_sentences_0_125282.wav,p052,val,female,18-25,black or african american,ecapa
3002,ears_dataset_processed/val/p052/emo_serenity_sentences_0_150522.wav,p052,val,female,18-25,black or african american,ecapa
3003,ears_dataset_processed/val/p052/freeform_speech_02_480000_640000.wav,p052,val,female,18-25,black or african american,ecapa
3004,ears_dataset_processed/val/p052/rainbow_04_fast_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3005,ears_dataset_processed/val/p052/freeform_speech_03_1760000_1920000.wav,p052,val,female,18-25,black or african american,ecapa
3006,ears_dataset_processed/val/p052/freeform_speech_05_1600000_1760000.wav,p052,val,female,18-25,black or african american,ecapa
3007,ears_dataset_processed/val/p052/emo_disgust_sentences_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3008,ears_dataset_processed/val/p052/sentences_02_slow_160000_320000.wav,p052,val,female,18-25,black or african american,ecapa
3009,ears_dataset_processed/val/p052/emo_extasy_freeform_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3010,ears_dataset_processed/val/p052/freeform_speech_04_2080000_2240000.wav,p052,val,female,18-25,black or african american,ecapa
3011,ears_dataset_processed/val/p052/freeform_speech_04_2560000_2720000.wav,p052,val,female,18-25,black or african american,ecapa
3012,ears_dataset_processed/val/p052/emo_embarassment_freeform_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3013,ears_dataset_processed/val/p052/rainbow_03_whisper_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3014,ears_dataset_processed/val/p052/freeform_speech_05_1120000_1280000.wav,p052,val,female,18-25,black or african american,ecapa
3015,ears_dataset_processed/val/p052/rainbow_03_regular_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3016,ears_dataset_processed/val/p052/freeform_speech_01_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3017,ears_dataset_processed/val/p052/sentences_08_slow_160000_320000.wav,p052,val,female,18-25,black or african american,ecapa
3018,ears_dataset_processed/val/p052/emo_anger_freeform_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3019,ears_dataset_processed/val/p052/sentences_12_highpitch_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3020,ears_dataset_processed/val/p052/freeform_speech_03_1440000_1600000.wav,p052,val,female,18-25,black or african american,ecapa
3021,ears_dataset_processed/val/p052/freeform_speech_05_2400000_2560000.wav,p052,val,female,18-25,black or african american,ecapa
3022,ears_dataset_processed/val/p052/emo_desire_sentences_0_156706.wav,p052,val,female,18-25,black or african american,ecapa
3023,ears_dataset_processed/val/p052/rainbow_03_lowpitch_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3024,ears_dataset_processed/val/p052/freeform_speech_05_1440000_1600000.wav,p052,val,female,18-25,black or african american,ecapa
3025,ears_dataset_processed/val/p052/freeform_speech_06_320000_480000.wav,p052,val,female,18-25,black or african american,ecapa
3026,ears_dataset_processed/val/p052/emo_sadness_freeform_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3027,ears_dataset_processed/val/p052/sentences_02_lowpitch_0_160000.wav,p052,val,female,18-25,black or african american,ecapa
3028,ears_dataset_processed/val/p052/rainbow_01_regular_0_156726.wav,p052,val,female,18-25,black or african american,ecapa
