embedding_id,source_prefix,audio_path,resolved_audio_path,resolution_method,n_examples
10357,ears_dataset_processed,ears_dataset_processed/train/p033/emo_sadness_freeform_0_160000.wav,tears_audio/p033/emo_sadness_freeform.wav,ears_raw_segment,3
10358,ears_dataset_processed,ears_dataset_processed/train/p033/emo_anger_freeform_0_113086.wav,tears_audio/p033/emo_anger_freeform.wav,ears_raw_segment,3
10359,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_03_fast_0_160000.wav,tears_audio/p033/rainbow_03_fast.wav,ears_raw_segment,3
10360,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_slow_320000_480000.wav,tears_audio/p033/sentences_01_slow.wav,ears_raw_segment,3
10361,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_01_highpitch_0_160000.wav,tears_audio/p033/rainbow_01_highpitch.wav,ears_raw_segment,3
10362,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_2400000_2560000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10363,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_slow_0_160000.wav,tears_audio/p033/rainbow_07_slow.wav,ears_raw_segment,3
10364,ears_dataset_processed,ears_dataset_processed/train/p033/emo_neutral_freeform_0_160000.wav,tears_audio/p033/emo_neutral_freeform.wav,ears_raw_segment,3
10365,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_06_loud_0_160000.wav,tears_audio/p033/sentences_06_loud.wav,ears_raw_segment,3
10366,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_08_highpitch_160000_320000.wav,tears_audio/p033/rainbow_08_highpitch.wav,ears_raw_segment,3
10367,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_02_lowpitch_0_160000.wav,tears_audio/p033/sentences_02_lowpitch.wav,ears_raw_segment,3
10368,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_06_2560000_2720000.wav,tears_audio/p033/freeform_speech_06.wav,ears_raw_segment,3
10369,ears_dataset_processed,ears_dataset_processed/train/p033/emo_contentment_sentences_0_160000.wav,tears_audio/p033/emo_contentment_sentences.wav,ears_raw_segment,3
10370,ears_dataset_processed,ears_dataset_processed/train/p033/emo_confusion_freeform_0_160000.wav,tears_audio/p033/emo_confusion_freeform.wav,ears_raw_segment,3
10371,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_04_lowpitch_160000_320000.wav,tears_audio/p033/rainbow_04_lowpitch.wav,ears_raw_segment,3
10372,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_04_whisper_160000_320000.wav,tears_audio/p033/rainbow_04_whisper.wav,ears_raw_segment,3
10373,ears_dataset_processed,ears_dataset_processed/train/p033/emo_pride_freeform_0_82707.wav,tears_audio/p033/emo_pride_freeform.wav,ears_raw_segment,3
10374,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_fast_0_160000.wav,tears_audio/p033/rainbow_07_fast.wav,ears_raw_segment,3
10375,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_06_1120000_1280000.wav,tears_audio/p033/freeform_speech_06.wav,ears_raw_segment,3
10376,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_02_whisper_160000_320000.wav,tears_audio/p033/sentences_02_whisper.wav,ears_raw_segment,3
10377,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_08_slow_320000_480000.wav,tears_audio/p033/sentences_08_slow.wav,ears_raw_segment,3
10378,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_18_regular_0_160000.wav,tears_audio/p033/sentences_18_regular.wav,ears_raw_segment,3
10379,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_05_960000_1120000.wav,tears_audio/p033/freeform_speech_05.wav,ears_raw_segment,3
10380,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_06_whisper_0_160000.wav,tears_audio/p033/rainbow_06_whisper.wav,ears_raw_segment,3
10381,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_06_640000_800000.wav,tears_audio/p033/freeform_speech_06.wav,ears_raw_segment,3
10382,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_highpitch_0_160000.wav,tears_audio/p033/sentences_01_highpitch.wav,ears_raw_segment,3
10383,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_05_whisper_160000_320000.wav,tears_audio/p033/rainbow_05_whisper.wav,ears_raw_segment,3
10384,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_04_1440000_1600000.wav,tears_audio/p033/freeform_speech_04.wav,ears_raw_segment,3
10385,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_02_lowpitch_0_160000.wav,tears_audio/p033/rainbow_02_lowpitch.wav,ears_raw_segment,3
10386,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_13_lowpitch_160000_320000.wav,tears_audio/p033/sentences_13_lowpitch.wav,ears_raw_segment,3
10387,ears_dataset_processed,ears_dataset_processed/train/p033/emo_fear_freeform_0_147447.wav,tears_audio/p033/emo_fear_freeform.wav,ears_raw_segment,3
10388,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_2560000_2720000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10389,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_480000_640000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10390,ears_dataset_processed,ears_dataset_processed/train/p033/interjection_greetings_160000_320000.wav,tears_audio/p033/interjection_greetings.wav,ears_raw_segment,3
10391,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_01_loud_0_160000.wav,tears_audio/p033/rainbow_01_loud.wav,ears_raw_segment,3
10392,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_07_slow_160000_320000.wav,tears_audio/p033/sentences_07_slow.wav,ears_raw_segment,3
10393,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_02_slow_320000_480000.wav,tears_audio/p033/rainbow_02_slow.wav,ears_raw_segment,3
10394,ears_dataset_processed,ears_dataset_processed/train/p033/emo_pain_sentences_0_160000.wav,tears_audio/p033/emo_pain_sentences.wav,ears_raw_segment,3
10395,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_07_slow_0_160000.wav,tears_audio/p033/sentences_07_slow.wav,ears_raw_segment,3
10396,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_04_lowpitch_0_160000.wav,tears_audio/p033/rainbow_04_lowpitch.wav,ears_raw_segment,3
10397,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_0_160000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10398,ears_dataset_processed,ears_dataset_processed/train/p033/emo_pride_sentences_0_160000.wav,tears_audio/p033/emo_pride_sentences.wav,ears_raw_segment,3
10399,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_05_160000_320000.wav,tears_audio/p033/freeform_speech_05.wav,ears_raw_segment,3
10400,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_640000_800000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10401,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_06_loud_0_160000.wav,tears_audio/p033/rainbow_06_loud.wav,ears_raw_segment,3
10402,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_23_regular_160000_320000.wav,tears_audio/p033/sentences_23_regular.wav,ears_raw_segment,3
10403,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_320000_480000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10404,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_04_320000_480000.wav,tears_audio/p033/freeform_speech_04.wav,ears_raw_segment,3
10405,ears_dataset_processed,ears_dataset_processed/train/p033/emo_disgust_freeform_0_160000.wav,tears_audio/p033/emo_disgust_freeform.wav,ears_raw_segment,3
10406,ears_dataset_processed,ears_dataset_processed/train/p033/emo_contentment_freeform_0_160000.wav,tears_audio/p033/emo_contentment_freeform.wav,ears_raw_segment,3
10407,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_02_slow_0_160000.wav,tears_audio/p033/sentences_02_slow.wav,ears_raw_segment,3
10408,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_2240000_2400000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10409,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_slow_160000_320000.wav,tears_audio/p033/sentences_01_slow.wav,ears_raw_segment,3
10410,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_05_loud_0_160000.wav,tears_audio/p033/rainbow_05_loud.wav,ears_raw_segment,3
10411,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_160000_320000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10412,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_04_0_160000.wav,tears_audio/p033/freeform_speech_04.wav,ears_raw_segment,3
10413,ears_dataset_processed,ears_dataset_processed/train/p033/emo_realization_freeform_160000_320000.wav,tears_audio/p033/emo_realization_freeform.wav,ears_raw_segment,3
10414,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_highpitch_160000_320000.wav,tears_audio/p033/rainbow_07_highpitch.wav,ears_raw_segment,3
10415,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_04_2400000_2560000.wav,tears_audio/p033/freeform_speech_04.wav,ears_raw_segment,3
10416,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_2400000_2560000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10417,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_800000_960000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10418,ears_dataset_processed,ears_dataset_processed/train/p033/emo_guilt_sentences_0_123226.wav,tears_audio/p033/emo_guilt_sentences.wav,ears_raw_segment,3
10419,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_slow_480000_640000.wav,tears_audio/p033/rainbow_07_slow.wav,ears_raw_segment,3
10420,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_02_highpitch_0_160000.wav,tears_audio/p033/sentences_02_highpitch.wav,ears_raw_segment,3
10421,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_04_1760000_1920000.wav,tears_audio/p033/freeform_speech_04.wav,ears_raw_segment,3
10422,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_01_whisper_0_160000.wav,tears_audio/p033/rainbow_01_whisper.wav,ears_raw_segment,3
10423,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_04_loud_0_160000.wav,tears_audio/p033/rainbow_04_loud.wav,ears_raw_segment,3
10424,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_05_800000_960000.wav,tears_audio/p033/freeform_speech_05.wav,ears_raw_segment,3
10425,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_1760000_1920000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10426,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_08_slow_320000_480000.wav,tears_audio/p033/rainbow_08_slow.wav,ears_raw_segment,3
10427,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_02_1600000_1760000.wav,tears_audio/p033/freeform_speech_02.wav,ears_raw_segment,3
10428,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_lowpitch_0_160000.wav,tears_audio/p033/sentences_01_lowpitch.wav,ears_raw_segment,3
10429,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_22_regular_160000_320000.wav,tears_audio/p033/sentences_22_regular.wav,ears_raw_segment,3
10430,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_320000_480000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10431,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_800000_960000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10432,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_05_loud_0_160000.wav,tears_audio/p033/sentences_05_loud.wav,ears_raw_segment,3
10433,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_06_1920000_2080000.wav,tears_audio/p033/freeform_speech_06.wav,ears_raw_segment,3
10434,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_04_highpitch_160000_320000.wav,tears_audio/p033/rainbow_04_highpitch.wav,ears_raw_segment,3
10435,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_whisper_0_160000.wav,tears_audio/p033/sentences_01_whisper.wav,ears_raw_segment,3
10436,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_06_800000_960000.wav,tears_audio/p033/freeform_speech_06.wav,ears_raw_segment,3
10437,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_05_1920000_2080000.wav,tears_audio/p033/freeform_speech_05.wav,ears_raw_segment,3
10438,ears_dataset_processed,ears_dataset_processed/train/p033/emo_amusement_freeform_0_160000.wav,tears_audio/p033/emo_amusement_freeform.wav,ears_raw_segment,3
10439,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_01_lowpitch_0_160000.wav,tears_audio/p033/rainbow_01_lowpitch.wav,ears_raw_segment,3
10440,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_lowpitch_0_160000.wav,tears_audio/p033/rainbow_07_lowpitch.wav,ears_raw_segment,3
10441,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_08_slow_480000_640000.wav,tears_audio/p033/rainbow_08_slow.wav,ears_raw_segment,3
10442,ears_dataset_processed,ears_dataset_processed/train/p033/emo_adoration_sentences_0_160000.wav,tears_audio/p033/emo_adoration_sentences.wav,ears_raw_segment,3
10443,ears_dataset_processed,ears_dataset_processed/train/p033/emo_guilt_freeform_0_160000.wav,tears_audio/p033/emo_guilt_freeform.wav,ears_raw_segment,3
10444,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_02_fast_0_160000.wav,tears_audio/p033/rainbow_02_fast.wav,ears_raw_segment,3
10445,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_regular_160000_320000.wav,tears_audio/p033/rainbow_07_regular.wav,ears_raw_segment,3
10446,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_05_2560000_2720000.wav,tears_audio/p033/freeform_speech_05.wav,ears_raw_segment,3
10447,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_05_slow_0_160000.wav,tears_audio/p033/rainbow_05_slow.wav,ears_raw_segment,3
10448,ears_dataset_processed,ears_dataset_processed/train/p033/emo_fear_sentences_0_160000.wav,tears_audio/p033/emo_fear_sentences.wav,ears_raw_segment,3
10449,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_20_regular_0_160000.wav,tears_audio/p033/sentences_20_regular.wav,ears_raw_segment,3
10450,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_1920000_2080000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10451,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_02_2720000_2880000.wav,tears_audio/p033/freeform_speech_02.wav,ears_raw_segment,3
10452,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_loud_0_160000.wav,tears_audio/p033/sentences_01_loud.wav,ears_raw_segment,3
10453,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_1440000_1600000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10454,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_regular_0_160000.wav,tears_audio/p033/sentences_01_regular.wav,ears_raw_segment,3
10455,ears_dataset_processed,ears_dataset_processed/train/p033/interjection_anger_0_160000.wav,tears_audio/p033/interjection_anger.wav,ears_raw_segment,3
10456,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_1120000_1280000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10457,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_06_highpitch_0_160000.wav,tears_audio/p033/rainbow_06_highpitch.wav,ears_raw_segment,3
10458,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_07_slow_320000_480000.wav,tears_audio/p033/rainbow_07_slow.wav,ears_raw_segment,3
10459,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_05_480000_640000.wav,tears_audio/p033/freeform_speech_05.wav,ears_raw_segment,3
10460,ears_dataset_processed,ears_dataset_processed/train/p033/emo_interest_freeform_0_121197.wav,tears_audio/p033/emo_interest_freeform.wav,ears_raw_segment,3
10461,ears_dataset_processed,ears_dataset_processed/train/p033/sentences_01_lowpitch_160000_320000.wav,tears_audio/p033/sentences_01_lowpitch.wav,ears_raw_segment,3
10462,ears_dataset_processed,ears_dataset_processed/train/p033/emo_sadness_sentences_0_160000.wav,tears_audio/p033/emo_sadness_sentences.wav,ears_raw_segment,3
10463,ears_dataset_processed,ears_dataset_processed/train/p033/rainbow_06_lowpitch_0_160000.wav,tears_audio/p033/rainbow_06_lowpitch.wav,ears_raw_segment,3
10464,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_03_640000_800000.wav,tears_audio/p033/freeform_speech_03.wav,ears_raw_segment,3
10465,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_06_0_160000.wav,tears_audio/p033/freeform_speech_06.wav,ears_raw_segment,3
10466,ears_dataset_processed,ears_dataset_processed/train/p033/freeform_speech_01_1280000_1440000.wav,tears_audio/p033/freeform_speech_01.wav,ears_raw_segment,3
10467,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_2720000_2880000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10468,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_10_fast_0_160000.wav,tears_audio/p008/sentences_10_fast.wav,ears_raw_segment,3
10469,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_02_whisper_0_160000.wav,tears_audio/p008/sentences_02_whisper.wav,ears_raw_segment,3
10470,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_2400000_2560000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10471,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_17_regular_0_160000.wav,tears_audio/p008/sentences_17_regular.wav,ears_raw_segment,3
10472,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_1120000_1280000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10473,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_640000_800000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10474,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_06_1440000_1600000.wav,tears_audio/p008/freeform_speech_06.wav,ears_raw_segment,3
10475,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_13_lowpitch_0_160000.wav,tears_audio/p008/sentences_13_lowpitch.wav,ears_raw_segment,3
10476,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_07_highpitch_0_160000.wav,tears_audio/p008/rainbow_07_highpitch.wav,ears_raw_segment,3
10477,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_800000_960000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10478,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_08_fast_0_160000.wav,tears_audio/p008/rainbow_08_fast.wav,ears_raw_segment,3
10479,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_05_0_160000.wav,tears_audio/p008/freeform_speech_05.wav,ears_raw_segment,3
10480,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_06_2400000_2560000.wav,tears_audio/p008/freeform_speech_06.wav,ears_raw_segment,3
10481,ears_dataset_processed,ears_dataset_processed/train/p008/emo_guilt_sentences_0_160000.wav,tears_audio/p008/emo_guilt_sentences.wav,ears_raw_segment,3
10482,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_16_regular_0_160000.wav,tears_audio/p008/sentences_16_regular.wav,ears_raw_segment,3
10483,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_06_480000_640000.wav,tears_audio/p008/freeform_speech_06.wav,ears_raw_segment,3
10484,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_05_regular_0_160000.wav,tears_audio/p008/rainbow_05_regular.wav,ears_raw_segment,3
10485,ears_dataset_processed,ears_dataset_processed/train/p008/emo_realization_freeform_0_160000.wav,tears_audio/p008/emo_realization_freeform.wav,ears_raw_segment,3
10486,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_01_1920000_2080000.wav,tears_audio/p008/freeform_speech_01.wav,ears_raw_segment,3
10487,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_06_regular_0_160000.wav,tears_audio/p008/rainbow_06_regular.wav,ears_raw_segment,3
10488,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_05_lowpitch_0_160000.wav,tears_audio/p008/rainbow_05_lowpitch.wav,ears_raw_segment,3
10489,ears_dataset_processed,ears_dataset_processed/train/p008/emo_relief_freeform_0_160000.wav,tears_audio/p008/emo_relief_freeform.wav,ears_raw_segment,3
10490,ears_dataset_processed,ears_dataset_processed/train/p008/emo_cuteness_sentences_0_160000.wav,tears_audio/p008/emo_cuteness_sentences.wav,ears_raw_segment,3
10491,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_07_whisper_160000_320000.wav,tears_audio/p008/rainbow_07_whisper.wav,ears_raw_segment,3
10492,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_08_whisper_0_160000.wav,tears_audio/p008/rainbow_08_whisper.wav,ears_raw_segment,3
10493,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_0_160000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10494,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_06_2080000_2240000.wav,tears_audio/p008/freeform_speech_06.wav,ears_raw_segment,3
10495,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_1760000_1920000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10496,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_01_960000_1120000.wav,tears_audio/p008/freeform_speech_01.wav,ears_raw_segment,3
10497,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_01_480000_640000.wav,tears_audio/p008/freeform_speech_01.wav,ears_raw_segment,3
10498,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_04_whisper_160000_320000.wav,tears_audio/p008/sentences_04_whisper.wav,ears_raw_segment,3
10499,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_04_whisper_0_160000.wav,tears_audio/p008/sentences_04_whisper.wav,ears_raw_segment,3
10500,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_320000_480000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10501,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_02_loud_0_160000.wav,tears_audio/p008/sentences_02_loud.wav,ears_raw_segment,3
10502,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_03_whisper_160000_320000.wav,tears_audio/p008/rainbow_03_whisper.wav,ears_raw_segment,3
10503,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_08_slow_0_160000.wav,tears_audio/p008/rainbow_08_slow.wav,ears_raw_segment,3
10504,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_04_fast_0_160000.wav,tears_audio/p008/rainbow_04_fast.wav,ears_raw_segment,3
10505,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_03_1760000_1920000.wav,tears_audio/p008/freeform_speech_03.wav,ears_raw_segment,3
10506,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_24_regular_0_160000.wav,tears_audio/p008/sentences_24_regular.wav,ears_raw_segment,3
10507,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_640000_800000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10508,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_2240000_2400000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10509,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_01_fast_0_160000.wav,tears_audio/p008/sentences_01_fast.wav,ears_raw_segment,3
10510,ears_dataset_processed,ears_dataset_processed/train/p008/emo_amusement_sentences_0_160000.wav,tears_audio/p008/emo_amusement_sentences.wav,ears_raw_segment,3
10511,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_08_lowpitch_0_160000.wav,tears_audio/p008/rainbow_08_lowpitch.wav,ears_raw_segment,3
10512,ears_dataset_processed,ears_dataset_processed/train/p008/interjection_agreement_0_160000.wav,tears_audio/p008/interjection_agreement.wav,ears_raw_segment,3
10513,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_2560000_2720000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10514,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_05_fast_0_160000.wav,tears_audio/p008/rainbow_05_fast.wav,ears_raw_segment,3
10515,ears_dataset_processed,ears_dataset_processed/train/p008/emo_amazement_freeform_0_160000.wav,tears_audio/p008/emo_amazement_freeform.wav,ears_raw_segment,3
10516,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_05_640000_800000.wav,tears_audio/p008/freeform_speech_05.wav,ears_raw_segment,3
10517,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_1600000_1760000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10518,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_01_fast_0_152913.wav,tears_audio/p008/rainbow_01_fast.wav,ears_raw_segment,3
10519,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_06_2720000_2880000.wav,tears_audio/p008/freeform_speech_06.wav,ears_raw_segment,3
10520,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_05_1600000_1760000.wav,tears_audio/p008/freeform_speech_05.wav,ears_raw_segment,3
10521,ears_dataset_processed,ears_dataset_processed/train/p008/sentences_02_slow_160000_320000.wav,tears_audio/p008/sentences_02_slow.wav,ears_raw_segment,3
10522,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_03_960000_1120000.wav,tears_audio/p008/freeform_speech_03.wav,ears_raw_segment,3
10523,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_02_slow_160000_320000.wav,tears_audio/p008/rainbow_02_slow.wav,ears_raw_segment,3
10524,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_05_2720000_2880000.wav,tears_audio/p008/freeform_speech_05.wav,ears_raw_segment,3
10525,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_02_loud_0_160000.wav,tears_audio/p008/rainbow_02_loud.wav,ears_raw_segment,3
10526,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_2080000_2240000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10527,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_2080000_2240000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10528,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_02_960000_1120000.wav,tears_audio/p008/freeform_speech_02.wav,ears_raw_segment,3
10529,ears_dataset_processed,ears_dataset_processed/train/p008/rainbow_08_lowpitch_160000_320000.wav,tears_audio/p008/rainbow_08_lowpitch.wav,ears_raw_segment,3
10530,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_04_2560000_2720000.wav,tears_audio/p008/freeform_speech_04.wav,ears_raw_segment,3
10531,ears_dataset_processed,ears_dataset_processed/train/p008/freeform_speech_06_960000_1120000.wav,tears_audio/p008/freeform_speech_06.wav,ears_raw_segment,3
