row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode,x,y
3688,ears_dataset_processed/val/p100/rainbow_05_slow_0_160000.wav,p100,val,female,36-45,white or caucasian,pdaf,neutral_mel128,9.04404,33.254837
3689,ears_dataset_processed/val/p100/interjection_anger_0_160000.wav,p100,val,female,36-45,white or caucasian,pdaf,neutral_mel128,-48.00531,3.430599
3690,ears_dataset_processed/val/p100/emo_sadness_sentences_0_160000.wav,p100,val,female,36-45,white or caucasian,pdaf,neutral_mel128,4.4223695,31.79976
3691,ears_dataset_processed/val/p040/emo_desire_sentences_0_159551.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-40.13522,-7.378416
3692,ears_dataset_processed/val/p040/freeform_speech_02_2400000_2560000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-30.376215,-12.020812
3693,ears_dataset_processed/val/p040/rainbow_07_highpitch_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-2.0370872,-40.783306
3694,ears_dataset_processed/val/p040/sentences_16_regular_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-31.28882,-13.296293
3695,ears_dataset_processed/val/p040/freeform_speech_06_480000_640000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.07520966,-55.32223
3696,ears_dataset_processed/val/p040/rainbow_08_highpitch_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,18.65259,-45.496246
3697,ears_dataset_processed/val/p040/emo_disgust_sentences_0_148731.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,22.435978,-28.661932
3698,ears_dataset_processed/val/p040/freeform_speech_05_2240000_2400000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.181726,-32.23339
3699,ears_dataset_processed/val/p040/freeform_speech_04_640000_800000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-14.9039,12.852884
3700,ears_dataset_processed/val/p040/rainbow_07_regular_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,24.592499,-28.467388
3701,ears_dataset_processed/val/p040/freeform_speech_04_2240000_2400000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,19.035221,-31.649166
3702,ears_dataset_processed/val/p040/sentences_01_fast_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-0.11367137,-50.20738
3703,ears_dataset_processed/val/p040/rainbow_05_fast_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,22.799862,-28.386103
3704,ears_dataset_processed/val/p040/sentences_02_slow_160000_320000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,9.1810665,-28.486431
3705,ears_dataset_processed/val/p040/emo_extasy_freeform_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-27.462053,-12.936457
3706,ears_dataset_processed/val/p040/freeform_speech_02_2080000_2240000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,8.566442,-39.368904
3707,ears_dataset_processed/val/p040/freeform_speech_04_2080000_2240000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,10.714374,-32.180973
3708,ears_dataset_processed/val/p040/rainbow_02_highpitch_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,13.041695,-13.398461
3709,ears_dataset_processed/val/p040/freeform_speech_06_960000_1120000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-16.063274,-7.9479423
3710,ears_dataset_processed/val/p040/rainbow_08_slow_160000_320000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,21.244585,-28.91547
3711,ears_dataset_processed/val/p040/freeform_speech_05_2880000_3040000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-5.328689,-31.895573
3712,ears_dataset_processed/val/p040/sentences_03_whisper_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-37.0526,-8.817716
3713,ears_dataset_processed/val/p040/rainbow_01_whisper_0_154217.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,21.03114,-28.805487
3714,ears_dataset_processed/val/p040/rainbow_03_regular_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,38.28761,-16.425402
3715,ears_dataset_processed/val/p040/freeform_speech_01_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,27.049433,-20.049944
3716,ears_dataset_processed/val/p040/emo_anger_freeform_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-14.83368,-10.598064
3717,ears_dataset_processed/val/p040/rainbow_03_highpitch_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-25.505278,-47.30064
3718,ears_dataset_processed/val/p040/interjection_congratulations_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-51.00356,-9.784778
3719,ears_dataset_processed/val/p040/rainbow_02_regular_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,30.208788,-20.737513
3720,ears_dataset_processed/val/p040/freeform_speech_03_2240000_2400000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,19.387444,-31.332926
3721,ears_dataset_processed/val/p040/freeform_speech_02_1440000_1600000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,17.350391,-34.826973
3722,ears_dataset_processed/val/p040/freeform_speech_05_1280000_1440000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.3649116,-7.7839932
3723,ears_dataset_processed/val/p040/emo_serenity_sentences_0_139370.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,3.6549315,-13.891757
3724,ears_dataset_processed/val/p040/freeform_speech_06_320000_480000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,17.11049,-35.414116
3725,ears_dataset_processed/val/p040/freeform_speech_05_320000_480000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,1.20051,-11.376629
3726,ears_dataset_processed/val/p040/emo_neutral_sentences_0_132185.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-11.675499,-11.222121
3727,ears_dataset_processed/val/p040/rainbow_01_slow_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,37.602962,-31.264708
3728,ears_dataset_processed/val/p040/freeform_speech_04_1440000_1600000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.6167181,-10.937036
3729,ears_dataset_processed/val/p040/emo_confusion_sentences_0_110232.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-47.591087,14.6770735
3730,ears_dataset_processed/val/p040/rainbow_04_lowpitch_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,22.98168,-27.128176
3731,ears_dataset_processed/val/p040/emo_extasy_sentences_0_125833.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,21.517282,-46.06456
3732,ears_dataset_processed/val/p040/freeform_speech_03_320000_480000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-2.6733377,-51.251835
3733,ears_dataset_processed/val/p040/sentences_01_slow_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-52.62207,-21.413038
3734,ears_dataset_processed/val/p040/emo_disgust_freeform_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-12.673729,26.264566
3735,ears_dataset_processed/val/p040/rainbow_03_loud_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-24.44867,-53.362362
3736,ears_dataset_processed/val/p040/emo_contentment_freeform_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.9389865,-20.899025
3737,ears_dataset_processed/val/p040/freeform_speech_01_2240000_2400000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,8.761361,-38.75248
3738,ears_dataset_processed/val/p040/freeform_speech_03_2400000_2560000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,10.611589,-39.655594
3739,ears_dataset_processed/val/p040/freeform_speech_04_1760000_1920000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,8.590967,-40.010883
3740,ears_dataset_processed/val/p040/sentences_23_regular_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-7.708445,-35.214394
3741,ears_dataset_processed/val/p040/interjection_congratulations_160000_320000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-59.152943,-7.3009844
3742,ears_dataset_processed/val/p040/rainbow_05_slow_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,23.777607,-30.273275
3743,ears_dataset_processed/val/p040/emo_interest_freeform_0_160000.wav,p040,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-6.4712486,-37.879555
3744,ears_dataset_processed/val/p009/sentences_17_regular_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.052622,-46.69338
3745,ears_dataset_processed/val/p009/freeform_speech_02_1120000_1280000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-7.581973,-69.57228
3746,ears_dataset_processed/val/p009/freeform_speech_06_160000_320000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,23.528673,-49.77725
3747,ears_dataset_processed/val/p009/emo_extasy_sentences_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.118037,-55.44022
3748,ears_dataset_processed/val/p009/rainbow_05_regular_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,13.952717,-44.474113
3749,ears_dataset_processed/val/p009/freeform_speech_02_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,20.207045,-48.71719
3750,ears_dataset_processed/val/p009/freeform_speech_02_1760000_1920000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,10.642002,-48.136272
3751,ears_dataset_processed/val/p009/sentences_02_loud_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.7084115,-66.75056
3752,ears_dataset_processed/val/p009/freeform_speech_02_2560000_2720000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,23.954235,-49.66534
3753,ears_dataset_processed/val/p009/emo_disgust_sentences_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-54.82942,11.040536
3754,ears_dataset_processed/val/p009/freeform_speech_02_1920000_2080000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.131837,-48.79725
3755,ears_dataset_processed/val/p009/emo_extasy_freeform_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-6.885433,-14.489421
3756,ears_dataset_processed/val/p009/rainbow_02_loud_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,13.338815,-45.03299
3757,ears_dataset_processed/val/p009/freeform_speech_02_2080000_2240000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,20.006687,-48.43224
3758,ears_dataset_processed/val/p009/freeform_speech_04_2080000_2240000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-23.319145,-53.30091
3759,ears_dataset_processed/val/p009/rainbow_04_fast_0_149840.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,27.677177,-50.513966
3760,ears_dataset_processed/val/p009/freeform_speech_02_160000_320000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,1.9004223,-60.645473
3761,ears_dataset_processed/val/p009/freeform_speech_04_2560000_2720000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-24.36702,-52.995373
3762,ears_dataset_processed/val/p009/freeform_speech_06_960000_1120000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.9457576,-57.000496
3763,ears_dataset_processed/val/p009/freeform_speech_04_1920000_2080000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-7.686997,-69.51816
3764,ears_dataset_processed/val/p009/freeform_speech_03_2080000_2240000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-24.55233,-52.054672
3765,ears_dataset_processed/val/p009/emo_desire_sentences_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.3626187,-30.014256
3766,ears_dataset_processed/val/p009/sentences_03_whisper_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-25.378536,-10.053302
3767,ears_dataset_processed/val/p009/sentences_02_regular_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,38.19125,-25.202496
3768,ears_dataset_processed/val/p009/emo_confusion_sentences_0_137577.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-50.986908,-0.7846475
3769,ears_dataset_processed/val/p009/rainbow_07_loud_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,3.484903,-50.744144
3770,ears_dataset_processed/val/p009/emo_neutral_sentences_0_136677.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.371945,-44.135754
3771,ears_dataset_processed/val/p009/emo_anger_freeform_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-14.860663,-67.30778
3772,ears_dataset_processed/val/p009/rainbow_03_highpitch_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-31.99253,-17.89766
3773,ears_dataset_processed/val/p009/interjection_congratulations_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-50.380417,4.5839767
3774,ears_dataset_processed/val/p009/rainbow_02_regular_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,13.7162695,-44.699036
3775,ears_dataset_processed/val/p009/rainbow_07_whisper_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.35905078,-28.191126
3776,ears_dataset_processed/val/p009/freeform_speech_06_2240000_2400000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-20.612118,-47.464725
3777,ears_dataset_processed/val/p009/emo_sadness_freeform_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-4.2239466,-26.465996
3778,ears_dataset_processed/val/p009/rainbow_07_slow_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,19.334658,-42.298565
3779,ears_dataset_processed/val/p009/freeform_speech_06_2560000_2720000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,24.18797,-49.687305
3780,ears_dataset_processed/val/p009/emo_disappointment_freeform_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,21.743666,-17.355074
3781,ears_dataset_processed/val/p009/sentences_15_regular_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,20.5539,-43.536106
3782,ears_dataset_processed/val/p009/freeform_speech_03_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,31.878881,-28.557266
3783,ears_dataset_processed/val/p009/sentences_01_slow_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,19.197073,-41.356213
3784,ears_dataset_processed/val/p009/freeform_speech_04_320000_480000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,24.810806,-46.226574
3785,ears_dataset_processed/val/p009/emo_contentment_freeform_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,12.189446,-43.756233
3786,ears_dataset_processed/val/p009/freeform_speech_04_2400000_2560000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-7.7911377,-69.55502
3787,ears_dataset_processed/val/p009/freeform_speech_04_1760000_1920000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,25.785463,-39.75867
3788,ears_dataset_processed/val/p009/freeform_speech_05_800000_960000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,5.0227356,-55.647022
3789,ears_dataset_processed/val/p009/freeform_speech_01_1760000_1920000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,20.255484,-43.58997
3790,ears_dataset_processed/val/p009/sentences_23_regular_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.5320791,-55.91536
3791,ears_dataset_processed/val/p009/sentences_05_loud_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,1.1373137,-58.11904
3792,ears_dataset_processed/val/p009/freeform_speech_06_1920000_2080000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.4582999,-57.198322
3793,ears_dataset_processed/val/p009/freeform_speech_03_2720000_2880000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.72298,-48.416668
3794,ears_dataset_processed/val/p009/emo_interest_freeform_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-11.368774,-43.133125
3795,ears_dataset_processed/val/p009/freeform_speech_03_1920000_2080000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.76519,-48.41096
3796,ears_dataset_processed/val/p009/emo_sadness_sentences_0_160000.wav,p009,val,male,18-25,white or caucasian,pdaf,neutral_mel128,13.544838,-6.597285
3797,ears_dataset_processed/val/p001/freeform_speech_04_2720000_2880000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,2.6815786,-56.945606
3798,ears_dataset_processed/val/p001/freeform_speech_02_2400000_2560000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,0.73019207,-39.808052
3799,ears_dataset_processed/val/p001/freeform_speech_02_640000_800000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,23.214918,-46.97836
3800,ears_dataset_processed/val/p001/sentences_13_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-3.061296,-51.98141
3801,ears_dataset_processed/val/p001/freeform_speech_06_160000_320000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,13.596162,-55.280003
3802,ears_dataset_processed/val/p001/freeform_speech_02_1760000_1920000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,22.084429,-53.86177
3803,ears_dataset_processed/val/p001/sentences_04_whisper_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-18.372717,-23.2015
3804,ears_dataset_processed/val/p001/sentences_08_slow_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-45.646812,3.0749116
3805,ears_dataset_processed/val/p001/freeform_speech_02_320000_480000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,22.643072,-52.91755
3806,ears_dataset_processed/val/p001/freeform_speech_02_480000_640000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,10.763366,-37.197906
3807,ears_dataset_processed/val/p001/rainbow_04_fast_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-6.54883,-41.232426
3808,ears_dataset_processed/val/p001/rainbow_07_regular_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-6.1681495,-40.622944
3809,ears_dataset_processed/val/p001/rainbow_01_regular_0_123495.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,22.081316,-47.972164
3810,ears_dataset_processed/val/p001/emo_disgust_sentences_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-38.546036,-23.221334
3811,ears_dataset_processed/val/p001/emo_extasy_sentences_0_152032.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,3.8707492,-55.109352
3812,ears_dataset_processed/val/p001/emo_extasy_freeform_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-36.500385,-22.594198
3813,ears_dataset_processed/val/p001/rainbow_08_slow_160000_320000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-5.6907797,-56.9657
3814,ears_dataset_processed/val/p001/rainbow_03_whisper_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-24.814445,-15.3160715
3815,ears_dataset_processed/val/p001/emo_desire_sentences_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-23.529055,-42.277477
3816,ears_dataset_processed/val/p001/rainbow_04_regular_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,22.043459,-48.10618
3817,ears_dataset_processed/val/p001/emo_anger_freeform_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-6.4788575,-52.183098
3818,ears_dataset_processed/val/p001/rainbow_06_slow_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,1.1517144,-58.124546
3819,ears_dataset_processed/val/p001/rainbow_07_whisper_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,2.990406,-26.702986
3820,ears_dataset_processed/val/p001/emo_serenity_sentences_0_146495.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-41.858086,-31.20085
3821,ears_dataset_processed/val/p001/sentences_22_regular_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,3.022152,-47.465782
3822,ears_dataset_processed/val/p001/freeform_speech_03_2240000_2400000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-11.396885,-22.105085
3823,ears_dataset_processed/val/p001/rainbow_03_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-45.89368,-18.895817
3824,ears_dataset_processed/val/p001/emo_confusion_sentences_0_108248.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-44.6836,1.3903854
3825,ears_dataset_processed/val/p001/sentences_02_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-30.689245,-41.087173
3826,ears_dataset_processed/val/p001/freeform_speech_06_2560000_2720000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,21.08964,-54.354256
3827,ears_dataset_processed/val/p001/emo_disappointment_freeform_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,12.514832,-41.67808
3828,ears_dataset_processed/val/p001/freeform_speech_05_320000_480000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-4.379266,-57.090702
3829,ears_dataset_processed/val/p001/freeform_speech_05_960000_1120000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,23.681705,-43.32912
3830,ears_dataset_processed/val/p001/rainbow_06_whisper_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,3.5381207,-23.181906
3831,ears_dataset_processed/val/p001/rainbow_02_fast_0_136324.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-15.995932,-60.789974
3832,ears_dataset_processed/val/p001/rainbow_04_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,1.7201385,-54.38986
3833,ears_dataset_processed/val/p001/emo_disgust_freeform_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,4.132171,-55.52241
3834,ears_dataset_processed/val/p001/rainbow_03_loud_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-1.3505125,-46.261944
3835,ears_dataset_processed/val/p001/emo_contentment_freeform_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,9.083252,-42.277996
3836,ears_dataset_processed/val/p001/rainbow_05_loud_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-6.035296,-56.98796
3837,ears_dataset_processed/val/p001/freeform_speech_03_2400000_2560000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-15.799661,-52.705406
3838,ears_dataset_processed/val/p001/rainbow_06_fast_0_133018.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,1.5010287,-57.093304
3839,ears_dataset_processed/val/p001/sentences_01_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,1.702577,-55.82126
3840,ears_dataset_processed/val/p001/freeform_speech_06_1920000_2080000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,21.706127,-53.79612
3841,ears_dataset_processed/val/p001/emo_neutral_sentences_0_149495.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-40.457874,-12.133597
3842,ears_dataset_processed/val/p001/rainbow_07_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-30.154781,-33.14897
3843,ears_dataset_processed/val/p001/emo_interest_freeform_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,-43.720978,-40.74194
3844,ears_dataset_processed/val/p001/sentences_01_loud_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,4.3913383,-55.52593
3845,ears_dataset_processed/val/p001/rainbow_06_lowpitch_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,1.2639784,-55.896267
3846,ears_dataset_processed/val/p001/freeform_speech_03_640000_800000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,22.315086,-54.326954
3847,ears_dataset_processed/val/p001/freeform_speech_06_0_160000.wav,p001,val,male,36-45,white or caucasian,pdaf,neutral_mel128,12.934687,-57.231716
3848,ears_dataset_processed/val/p098/sentences_02_whisper_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-23.890291,-12.53612
3849,ears_dataset_processed/val/p098/emo_relief_sentences_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-60.2239,-22.010273
3850,ears_dataset_processed/val/p098/freeform_speech_06_160000_320000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-60.31209,-24.949726
3851,ears_dataset_processed/val/p098/freeform_speech_03_1120000_1280000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-59.250378,-23.727922
3852,ears_dataset_processed/val/p098/rainbow_06_regular_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-38.91078,31.568811
3853,ears_dataset_processed/val/p098/rainbow_08_highpitch_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-38.795406,32.145126
3854,ears_dataset_processed/val/p098/interjection_greetings_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-53.247547,-1.7350185
3855,ears_dataset_processed/val/p098/freeform_speech_02_1280000_1440000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-17.731524,0.7336521
3856,ears_dataset_processed/val/p098/sentences_08_slow_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-39.16164,3.8553534
3857,ears_dataset_processed/val/p098/sentences_02_loud_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-30.737614,-5.2069616
3858,ears_dataset_processed/val/p098/freeform_speech_02_480000_640000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-25.12981,-31.216074
3859,ears_dataset_processed/val/p098/rainbow_08_slow_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-55.295914,-4.0712085
3860,ears_dataset_processed/val/p098/freeform_speech_05_2240000_2400000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-54.210686,-4.049796
3861,ears_dataset_processed/val/p098/freeform_speech_06_1600000_1760000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-59.993874,-25.71204
3862,ears_dataset_processed/val/p098/freeform_speech_02_1920000_2080000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-58.5209,-22.701546
3863,ears_dataset_processed/val/p098/emo_extasy_freeform_0_160000.wav,p098,val,female,46-55,black or african american,pdaf,neutral_mel128,-28.764984,-5.008212
