row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode,x,y
2539,ears_dataset_processed/val/p060/sentences_01_lowpitch_0_160000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,2.9944193,-13.654259
2540,ears_dataset_processed/val/p060/sentences_05_loud_0_160000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,0.31843907,-5.5624604
2541,ears_dataset_processed/val/p060/rainbow_04_slow_0_160000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,10.975715,2.0088322
2542,ears_dataset_processed/val/p060/rainbow_04_whisper_0_160000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,-0.37484896,-1.7954667
2543,ears_dataset_processed/val/p060/emo_interest_freeform_0_160000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,-6.5301948,1.3593545
2544,ears_dataset_processed/val/p060/sentences_01_regular_0_160000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,0.55246925,7.4330416
2545,ears_dataset_processed/val/p060/freeform_speech_05_480000_640000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,6.436537,5.2331724
2546,ears_dataset_processed/val/p060/emo_confusion_sentences_0_121167.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,-5.9417024,4.559636
2547,ears_dataset_processed/val/p060/freeform_speech_03_640000_800000.wav,p060,val,male,26-35,hispanic or latino,pdaf,neutral_mel128,-5.9695134,9.015092
2548,ears_dataset_processed/val/p013/freeform_speech_02_640000_800000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.858671,11.478171
2549,ears_dataset_processed/val/p013/freeform_speech_06_1440000_1600000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.0384781,4.1828256
2550,ears_dataset_processed/val/p013/rainbow_07_highpitch_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-1.8094225,5.905971
2551,ears_dataset_processed/val/p013/emo_extasy_sentences_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-3.5001004,15.144259
2552,ears_dataset_processed/val/p013/rainbow_08_fast_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.517031,2.2295256
2553,ears_dataset_processed/val/p013/sentences_16_regular_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-6.464672,9.610813
2554,ears_dataset_processed/val/p013/freeform_speech_06_2080000_2240000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.861468,3.3784568
2555,ears_dataset_processed/val/p013/freeform_speech_02_1760000_1920000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.6242774,4.071088
2556,ears_dataset_processed/val/p013/sentences_04_whisper_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-0.73342526,0.68870693
2557,ears_dataset_processed/val/p013/freeform_speech_02_320000_480000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,12.717167,4.2778206
2558,ears_dataset_processed/val/p013/freeform_speech_02_480000_640000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,12.709723,4.778544
2559,ears_dataset_processed/val/p013/freeform_speech_05_2240000_2400000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,10.950248,10.720014
2560,ears_dataset_processed/val/p013/freeform_speech_04_640000_800000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.7228265,-4.720298
2561,ears_dataset_processed/val/p013/emo_confusion_sentences_0_122677.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.5373359,4.1513815
2562,ears_dataset_processed/val/p013/emo_extasy_freeform_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-10.055024,0.8634128
2563,ears_dataset_processed/val/p013/emo_desire_sentences_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,6.055198,9.647277
2564,ears_dataset_processed/val/p013/freeform_speech_03_1600000_1760000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,10.816644,10.453298
2565,ears_dataset_processed/val/p013/freeform_speech_05_1120000_1280000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,6.7096357,6.1202717
2566,ears_dataset_processed/val/p013/emo_disgust_sentences_0_153167.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,13.032869,2.033965
2567,ears_dataset_processed/val/p013/rainbow_07_loud_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,0.4006139,15.33571
2568,ears_dataset_processed/val/p013/freeform_speech_01_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,2.7386036,6.7415767
2569,ears_dataset_processed/val/p013/emo_neutral_sentences_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-6.3161564,2.1365619
2570,ears_dataset_processed/val/p013/rainbow_03_slow_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-9.825303,7.070902
2571,ears_dataset_processed/val/p013/emo_anger_freeform_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-5.572266,-2.9159687
2572,ears_dataset_processed/val/p013/rainbow_03_highpitch_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-5.798725,7.3459578
2573,ears_dataset_processed/val/p013/freeform_speech_03_1280000_1440000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,5.060695,14.72816
2574,ears_dataset_processed/val/p013/sentences_02_fast_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-1.815213,11.858997
2575,ears_dataset_processed/val/p013/freeform_speech_02_1440000_1600000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,6.698324,7.7685843
2576,ears_dataset_processed/val/p013/rainbow_03_lowpitch_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,0.5767093,10.158113
2577,ears_dataset_processed/val/p013/rainbow_05_highpitch_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,5.946527,6.4576554
2578,ears_dataset_processed/val/p013/rainbow_01_regular_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.200961,9.627372
2579,ears_dataset_processed/val/p013/emo_disappointment_freeform_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-4.1488285,1.8265662
2580,ears_dataset_processed/val/p013/freeform_speech_06_640000_800000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.378717,4.1566925
2581,ears_dataset_processed/val/p013/freeform_speech_05_3040000_3200000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.873861,11.902015
2582,ears_dataset_processed/val/p013/freeform_speech_04_1440000_1600000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.6240766,8.56871
2583,ears_dataset_processed/val/p013/sentences_07_slow_160000_320000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.6064334,6.847804
2584,ears_dataset_processed/val/p013/rainbow_04_lowpitch_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.9873133,4.6367745
2585,ears_dataset_processed/val/p013/freeform_speech_05_160000_320000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.4482558,13.2225275
2586,ears_dataset_processed/val/p013/emo_serenity_sentences_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-4.4617352,3.9902353
2587,ears_dataset_processed/val/p013/freeform_speech_04_1280000_1440000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,2.8738039,10.687546
2588,ears_dataset_processed/val/p013/freeform_speech_03_320000_480000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,5.9638004,2.488613
2589,ears_dataset_processed/val/p013/sentences_01_slow_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-2.2991257,4.9326572
2590,ears_dataset_processed/val/p013/emo_disgust_freeform_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,17.746307,10.677635
2591,ears_dataset_processed/val/p013/emo_contentment_freeform_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-2.5983973,5.9357967
2592,ears_dataset_processed/val/p013/freeform_speech_01_2240000_2400000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.746387,2.4187486
2593,ears_dataset_processed/val/p013/freeform_speech_04_160000_320000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.9099138,3.833254
2594,ears_dataset_processed/val/p013/rainbow_04_loud_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,6.415992,7.972247
2595,ears_dataset_processed/val/p013/sentences_23_regular_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-2.8193715,8.296013
2596,ears_dataset_processed/val/p013/rainbow_02_fast_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,7.5050735,6.5669866
2597,ears_dataset_processed/val/p013/emo_interest_freeform_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,9.7559185,1.5268089
2598,ears_dataset_processed/val/p013/freeform_speech_01_1440000_1600000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.21232,12.17853
2599,ears_dataset_processed/val/p013/rainbow_06_lowpitch_0_160000.wav,p013,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.3777573,5.8810015
2600,ears_dataset_processed/val/p034/freeform_speech_02_2400000_2560000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,12.117337,-3.5849817
2601,ears_dataset_processed/val/p034/freeform_speech_02_1120000_1280000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,2.2051992,-5.6889715
2602,ears_dataset_processed/val/p034/freeform_speech_06_1440000_1600000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-4.9844027,0.3383845
2603,ears_dataset_processed/val/p034/rainbow_07_highpitch_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-5.3780065,4.356559
2604,ears_dataset_processed/val/p034/freeform_speech_04_800000_960000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-1.6886556,-4.99982
2605,ears_dataset_processed/val/p034/rainbow_05_regular_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,8.248407,3.7869532
2606,ears_dataset_processed/val/p034/emo_realization_freeform_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-9.640913,0.18771385
2607,ears_dataset_processed/val/p034/rainbow_08_highpitch_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-3.7077162,4.182035
2608,ears_dataset_processed/val/p034/rainbow_08_whisper_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,1.5361428,-0.8800601
2609,ears_dataset_processed/val/p034/sentences_14_lowpitch_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,0.28613153,-2.9894018
2610,ears_dataset_processed/val/p034/freeform_speech_01_960000_1120000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-3.8695521,2.3913155
2611,ears_dataset_processed/val/p034/freeform_speech_01_480000_640000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-23.547829,-2.0349238
2612,ears_dataset_processed/val/p034/sentences_04_whisper_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,0.6307041,-4.04308
2613,ears_dataset_processed/val/p034/emo_amusement_freeform_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-0.98517215,0.08294448
2614,ears_dataset_processed/val/p034/sentences_08_slow_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-5.368069,-7.3420177
2615,ears_dataset_processed/val/p034/freeform_speech_02_320000_480000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,19.097996,-8.117891
2616,ears_dataset_processed/val/p034/freeform_speech_02_480000_640000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,0.6982347,-9.878655
2617,ears_dataset_processed/val/p034/freeform_speech_03_1760000_1920000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-2.9622972,-5.01263
2618,ears_dataset_processed/val/p034/rainbow_06_slow_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-2.6658247,-13.1306715
2619,ears_dataset_processed/val/p034/freeform_speech_04_2240000_2400000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,14.195772,-6.267634
2620,ears_dataset_processed/val/p034/freeform_speech_05_1600000_1760000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,6.6794324,-3.1170616
2621,ears_dataset_processed/val/p034/freeform_speech_05_2720000_2880000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,11.105869,-2.8837292
2622,ears_dataset_processed/val/p034/rainbow_02_loud_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,2.2808723,-2.949791
2623,ears_dataset_processed/val/p034/sentences_11_highpitch_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-1.7283998,3.7025497
2624,ears_dataset_processed/val/p034/freeform_speech_02_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,6.6272326,-2.1283214
2625,ears_dataset_processed/val/p034/freeform_speech_06_960000_1120000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-15.3266,2.5212224
2626,ears_dataset_processed/val/p034/rainbow_08_slow_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,1.4987786,-14.087693
2627,ears_dataset_processed/val/p034/emo_embarassment_freeform_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-15.499689,-3.6859887
2628,ears_dataset_processed/val/p034/emo_distress_sentences_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-6.7138367,1.9471793
2629,ears_dataset_processed/val/p034/rainbow_08_loud_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,5.254958,-6.507645
2630,ears_dataset_processed/val/p034/rainbow_04_slow_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,0.32147533,-2.6709917
2631,ears_dataset_processed/val/p034/freeform_speech_01_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-11.744555,-1.1043918
2632,ears_dataset_processed/val/p034/sentences_08_slow_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-12.79013,4.5004015
2633,ears_dataset_processed/val/p034/emo_anger_freeform_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-14.041284,3.621932
2634,ears_dataset_processed/val/p034/freeform_speech_03_1280000_1440000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-1.2253342,-7.997352
2635,ears_dataset_processed/val/p034/sentences_22_regular_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-1.2058771,1.4731385
2636,ears_dataset_processed/val/p034/freeform_speech_05_2080000_2240000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-7.555643,-1.2315248
2637,ears_dataset_processed/val/p034/rainbow_08_whisper_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,5.7205534,-0.45765913
2638,ears_dataset_processed/val/p034/rainbow_03_lowpitch_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-6.40555,-4.7227883
2639,ears_dataset_processed/val/p034/freeform_speech_04_1120000_1280000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,8.381711,-2.286472
2640,ears_dataset_processed/val/p034/rainbow_05_highpitch_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-2.2168362,8.351935
2641,ears_dataset_processed/val/p034/rainbow_01_highpitch_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-12.350914,5.0555115
2642,ears_dataset_processed/val/p034/rainbow_07_slow_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,1.0954835,-1.1517112
2643,ears_dataset_processed/val/p034/rainbow_01_slow_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,4.18417,-2.1262023
2644,ears_dataset_processed/val/p034/rainbow_05_whisper_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,1.1935356,2.527138
2645,ears_dataset_processed/val/p034/freeform_speech_03_2560000_2720000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,3.801541,-10.294807
2646,ears_dataset_processed/val/p034/emo_pain_sentences_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-8.698117,1.007091
2647,ears_dataset_processed/val/p034/sentences_07_slow_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-17.32198,-0.43225962
2648,ears_dataset_processed/val/p034/emo_pride_sentences_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-2.9956343,-0.47467515
2649,ears_dataset_processed/val/p034/rainbow_07_slow_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,3.683496,-3.9920526
2650,ears_dataset_processed/val/p034/freeform_speech_04_1280000_1440000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-0.2314865,-2.0706077
2651,ears_dataset_processed/val/p034/rainbow_03_loud_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-11.207907,-1.1840938
2652,ears_dataset_processed/val/p034/emo_guilt_freeform_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-3.202757,-5.4977875
2653,ears_dataset_processed/val/p034/freeform_speech_04_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-2.494204,-4.262758
2654,ears_dataset_processed/val/p034/rainbow_07_highpitch_160000_320000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-5.882837,8.929015
2655,ears_dataset_processed/val/p034/sentences_05_loud_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-3.9766788,4.6435657
2656,ears_dataset_processed/val/p034/emo_desire_freeform_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-6.072492,-11.454206
2657,ears_dataset_processed/val/p034/freeform_speech_02_2720000_2880000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,3.4449403,-5.346128
2658,ears_dataset_processed/val/p034/freeform_speech_01_2560000_2720000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,8.828154,-6.5325003
2659,ears_dataset_processed/val/p034/interjection_anger_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-27.142126,-0.65077883
2660,ears_dataset_processed/val/p034/emo_anger_sentences_0_160000.wav,p034,val,female,56-65,white or caucasian,pdaf,neutral_mel128,-11.698285,-8.721723
2661,ears_dataset_processed/val/p059/sentences_10_fast_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-1.077988,19.236782
2662,ears_dataset_processed/val/p059/freeform_speech_02_1120000_1280000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,12.253356,3.9245226
2663,ears_dataset_processed/val/p059/emo_relief_sentences_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,6.3302937,7.61771
2664,ears_dataset_processed/val/p059/freeform_speech_04_800000_960000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,5.899085,9.642257
2665,ears_dataset_processed/val/p059/rainbow_07_whisper_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.6393259,0.60400224
2666,ears_dataset_processed/val/p059/freeform_speech_06_2080000_2240000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,5.7499065,9.419708
2667,ears_dataset_processed/val/p059/freeform_speech_02_1280000_1440000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,1.7221568,-1.2193277
2668,ears_dataset_processed/val/p059/freeform_speech_02_480000_640000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,12.901796,14.574193
2669,ears_dataset_processed/val/p059/freeform_speech_04_2240000_2400000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,10.005367,9.418618
2670,ears_dataset_processed/val/p059/emo_amusement_sentences_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,9.0594845,16.377237
2671,ears_dataset_processed/val/p059/freeform_speech_02_1920000_2080000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,3.6245375,11.611938
2672,ears_dataset_processed/val/p059/emo_extasy_freeform_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,2.4661741,4.510121
2673,ears_dataset_processed/val/p059/sentences_11_highpitch_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,2.5685956,16.660875
2674,ears_dataset_processed/val/p059/freeform_speech_02_960000_1120000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,7.1051784,11.041185
2675,ears_dataset_processed/val/p059/freeform_speech_04_1920000_2080000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,17.12023,4.335959
2676,ears_dataset_processed/val/p059/rainbow_04_regular_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,14.635416,14.630197
2677,ears_dataset_processed/val/p059/sentences_03_whisper_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-12.965139,8.597334
2678,ears_dataset_processed/val/p059/rainbow_08_loud_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-2.670286,16.783422
2679,ears_dataset_processed/val/p059/rainbow_03_regular_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,2.298596,18.06656
2680,ears_dataset_processed/val/p059/rainbow_07_loud_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,0.71850175,17.318583
2681,ears_dataset_processed/val/p059/sentences_08_slow_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,10.132637,13.505272
2682,ears_dataset_processed/val/p059/emo_confusion_freeform_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,17.0769,9.714721
2683,ears_dataset_processed/val/p059/rainbow_02_whisper_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,1.3889346,5.2841253
2684,ears_dataset_processed/val/p059/sentences_01_regular_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,9.510123,10.792325
2685,ears_dataset_processed/val/p059/emo_embarassment_sentences_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-4.311304,11.718107
2686,ears_dataset_processed/val/p059/rainbow_08_regular_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-5.0737343,15.489768
2687,ears_dataset_processed/val/p059/freeform_speech_05_2400000_2560000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.2061644,8.935872
2688,ears_dataset_processed/val/p059/freeform_speech_01_2080000_2240000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,4.4540668,10.187254
2689,ears_dataset_processed/val/p059/sentences_02_slow_320000_480000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.676825,11.246794
2690,ears_dataset_processed/val/p059/freeform_speech_03_2240000_2400000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-7.129731,9.32589
2691,ears_dataset_processed/val/p059/sentences_01_slow_480000_640000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,5.1705565,25.349566
2692,ears_dataset_processed/val/p059/freeform_speech_04_1120000_1280000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-9.894149,17.627617
2693,ears_dataset_processed/val/p059/rainbow_05_slow_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,6.9182897,13.879829
2694,ears_dataset_processed/val/p059/rainbow_05_highpitch_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.129945,19.55505
2695,ears_dataset_processed/val/p059/sentences_01_slow_320000_480000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.645965,15.084854
2696,ears_dataset_processed/val/p059/emo_neutral_freeform_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,10.217495,11.27788
2697,ears_dataset_processed/val/p059/sentences_09_fast_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-1.6344507,14.996951
2698,ears_dataset_processed/val/p059/rainbow_08_highpitch_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,8.350662,15.908728
2699,ears_dataset_processed/val/p059/emo_disappointment_freeform_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-18.660152,15.930854
2700,ears_dataset_processed/val/p059/freeform_speech_06_1120000_1280000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,22.546337,-2.4397056
2701,ears_dataset_processed/val/p059/emo_serenity_freeform_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-15.200892,6.677923
2702,ears_dataset_processed/val/p059/sentences_15_regular_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,0.84070414,15.841146
2703,ears_dataset_processed/val/p059/rainbow_02_lowpitch_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,13.502454,5.8301706
2704,ears_dataset_processed/val/p059/freeform_speech_03_480000_640000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,15.78839,17.38247
2705,ears_dataset_processed/val/p059/freeform_speech_01_1600000_1760000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,1.2792907,9.700067
2706,ears_dataset_processed/val/p059/rainbow_04_lowpitch_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,13.371708,9.474539
2707,ears_dataset_processed/val/p059/emo_serenity_sentences_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,7.5945454,9.807067
2708,ears_dataset_processed/val/p059/freeform_speech_04_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-17.322464,14.531997
2709,ears_dataset_processed/val/p059/freeform_speech_04_2400000_2560000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,15.0351095,6.632805
2710,ears_dataset_processed/val/p059/sentences_22_regular_160000_320000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,-4.4826283,11.468848
2711,ears_dataset_processed/val/p059/freeform_speech_03_800000_960000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,2.4658139,17.666847
2712,ears_dataset_processed/val/p059/sentences_02_slow_480000_640000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,15.585056,12.776657
2713,ears_dataset_processed/val/p059/rainbow_01_lowpitch_0_160000.wav,p059,val,female,26-35,white or caucasian,pdaf,neutral_mel128,15.010591,1.359253
